1	518478	445387	68969	4122	0	20105	0
2	555195	47602	482545	25048	0	3379	0
3	583166	52475	503584	27107	0	2776	0
4	614878	83573	503285	28020	0	6877	0
5	653489	86493	536646	30350	0	4734	0
6	704638	96420	575826	32392	0	5555	0
7	747475	81945	630877	34653	0	11274	0
8	795910	62200	691612	42098	0	6806	0
9	854553	97151	713575	43827	0	6406	0
10	904794	84547	776329	43918	0	7087	0
11	963807	80743	833271	49793	0	12200	0
12	969459	21346	887531	60582	0	2592	0
13	983297	58739	865266	59292	0	4576	0
14	1006911	62325	882622	61964	0	7242	0
15	1020009	43061	911882	65066	0	4169	0
16	1022141	9966	942387	69788	0	1586	0
17	1030558	24392	935655	70511	0	3572	0
18	1041057	15966	950526	74565	0	2862	0
19	1042547	26239	941135	75173	0	1888	0
20	1052688	78851	902931	70906	0	6637	0
21	1067737	24946	964877	77914	0	2924	0
22	1092667	39329	974857	78481	0	3707	0
23	1108685	14258	1012250	82177	0	1868	0
24	1115930	24337	1010465	81128	0	2385	0
25	1145159	74571	990571	80017	0	6573	0
26	1155368	48966	1022922	83480	0	3472	0
27	1189054	78288	1029195	81571	0	7193	0
28	1190586	53755	1052949	83882	0	4683	0
29	1195724	30052	1075637	90035	0	2872	0
30	1197057	27321	1079419	90317	0	2646	0
31	1212011	74816	1049742	87453	0	7665	0
32	1243940	73442	1082196	88302	0	7264	0
33	1310358	19750	1188747	101861	0	4830	0
34	1312746	57262	1157376	98108	0	8709	0
35	1312748	21535	1187024	104189	0	3748	0
36	1315808	24814	1186628	104366	0	3730	0
37	1315431	29943	1182137	103351	0	4406	0
38	1350812	76989	1172320	101503	0	11337	0
39	1350790	34248	1209275	107267	0	9435	0
40	1366419	75024	1182331	109064	0	3185	0
41	1387766	40027	1236121	111618	0	9748	0
42	1392971	42076	1235916	114979	0	8908	0
43	1392818	8952	1261999	121867	0	2416	0
44	1395014	51431	1223994	119589	0	6827	0
45	1396144	41002	1232858	122284	0	4552	0
46	1408519	79423	1216642	112454	0	11097	0
47	1408752	56124	1238672	113956	0	11501	0
48	1408005	27345	1258810	121850	0	2783	0
49	1426302	82436	1226297	117569	0	2614	0
50	1439541	29758	1290366	119417	0	4442	0
51	1439669	35462	1285993	118214	0	3922	0
52	1439390	14176	1305296	119918	0	2363	0
53	1437743	11273	1303202	123268	0	2412	0
54	1439407	24739	1291383	123285	0	1077	0
55	1440643	31552	1283609	125482	0	3908	0
56	1438902	23374	1283343	132185	0	3223	0
57	1433321	50718	1256466	126137	0	4446	0
58	1437905	35510	1271210	131185	0	5280	0
59	1445986	51675	1265501	128810	0	6061	0
60	1443874	39034	1275082	129758	0	5566	0
61	1443794	37435	1277888	128471	0	7744	0
62	1446782	55233	1264310	127239	0	9695	0
63	1446244	15674	1295928	134642	0	2602	0
64	1446710	44593	1267689	134428	0	5595	0
65	1450205	45890	1272932	131383	0	8626	0
66	1461679	12950	1308209	140520	0	3049	0
67	1461801	16390	1304042	141369	0	3014	0
68	1462252	30744	1293296	138212	0	4740	0
69	1471182	97575	1243708	129899	0	8204	0
70	1471374	19955	1318329	133090	0	4630	0
71	1473945	53958	1290190	129797	0	9336	0
72	1475269	45181	1295861	134227	0	7029	0
73	1474033	8487	1323494	142052	0	1542	0
74	1474948	29213	1306121	139614	0	3457	0
75	1476238	48527	1290559	137152	0	6195	0
76	1477848	39839	1298890	139119	0	5587	0
77	1479659	44517	1293026	142116	0	5395	0
78	1478952	11861	1321159	145932	0	2866	0
79	1485493	40671	1300664	144158	0	7281	0
80	1486493	34492	1304998	147003	0	5119	0
81	1486985	57881	1287251	141853	0	9168	0
82	1486150	30626	1309483	146041	0	5150	0
83	1483477	44379	1294933	144165	0	5296	0
84	1480380	28755	1303786	147839	0	3513	0
85	1480251	9719	1320628	149904	0	1724	0
86	1481598	35203	1300459	145936	0	3898	0
87	1481084	11452	1321323	148309	0	4193	0
88	1481556	14442	1317717	149397	0	1630	0
89	1486247	14289	1321102	150856	0	2195	0
90	1485345	18369	1314340	152636	0	2736	0
91	1483462	43196	1288694	151572	0	5289	0
92	1484162	41034	1289790	153338	0	4018	0
93	1482942	11169	1313383	158390	0	2489	0
94	1485528	18124	1309320	158084	0	2550	0
95	1486213	20460	1308610	157143	0	4186	0
96	1486614	31223	1301329	154062	0	5447	0
97	1486755	18970	1310830	156955	0	4370	0
98	1486101	34672	1295548	155881	0	3945	0
99	1486822	30634	1298438	157750	0	4925	0
100	1485484	11784	1313068	160632	0	2335	0
101	1484707	36622	1288325	159760	0	3660	0
102	1485951	12701	1311934	161316	0	2682	0
103	1484849	53584	1278010	153255	0	9779	0
104	1484985	37478	1293779	153728	0	9671	0
105	1495546	96555	1252378	146613	0	20954	0
106	1499061	68963	1276676	153422	0	14596	0
107	1548212	103600	1282776	161836	0	18065	0
108	1553488	61248	1318371	173869	0	6299	0
109	1553165	87702	1302404	163059	0	13746	0
110	1553268	3652	1373720	175896	0	1079	0
111	1577812	41741	1361667	174404	0	3165	0
112	1615676	65135	1374840	175701	0	7299	0
113	1615057	46354	1386967	181736	0	6462	0
114	1647839	102719	1367599	177521	0	21374	0
115	1706207	67568	1440244	198395	0	7480	0
116	1708109	13784	1490118	204207	0	1835	0
117	1710223	37675	1471542	201006	0	4814	0
118	1509111	34507	1301768	172836	0	3880	0
119	1509107	23563	1306952	178592	0	3539	0
120	1508698	35485	1296041	177172	0	8668	0
121	1506718	37097	1288666	180955	0	6886	0
122	1509174	34585	1292521	182068	0	7369	0
123	1510682	33509	1291682	185491	0	9314	0
124	1510011	51636	1271608	186767	0	9914	0
125	1506179	41292	1272810	192077	0	9945	0
