83	1001.87	662.65	593.64	437.54	0.00	-nan	inf	3922.13	2385.39	739.29	24598.84	317.63
84	1004.48	660.42	590.89	390.54	0.00	-nan	inf	4164.04	3153.76	752.99	39824.09	323.23
85	1012.87	673.68	568.42	380.18	0.00	-nan	inf	3958.32	5774.98	795.44	125823.53	325.68
86	1114.61	713.95	657.88	430.16	0.00	-nan	inf	4589.41	2775.32	855.42	30301.77	360.59
87	1065.64	690.24	621.22	413.14	0.00	-nan	inf	4329.93	5116.35	807.45	134096.85	342.83
88	1031.10	670.48	602.10	348.35	0.00	-nan	inf	4224.12	4818.34	784.33	88812.33	333.84
89	1047.54	678.31	606.64	443.11	0.00	-nan	inf	4215.08	4031.33	820.54	67296.22	340.98
90	1007.86	670.59	584.36	407.37	0.00	-nan	inf	4024.54	3547.25	758.95	62756.30	323.62
91	974.10	648.64	541.09	395.35	0.00	-nan	inf	3558.27	2110.81	715.35	24013.15	300.74
92	966.14	640.68	545.68	410.97	0.00	-nan	inf	3688.23	2327.78	706.54	28522.67	299.91
93	1018.49	672.40	582.18	410.86	0.00	-nan	inf	4038.45	5195.65	808.91	101602.15	331.36
94	1034.21	665.45	581.11	409.83	0.00	-nan	inf	4045.40	3911.97	820.92	69784.74	333.84
95	1010.05	673.23	579.88	432.26	0.00	-nan	inf	4046.20	3247.15	771.94	54307.54	324.76
96	1051.99	680.87	586.20	397.72	0.00	-nan	inf	4196.63	2971.57	807.80	42670.52	332.37
97	986.49	666.12	545.70	397.87	0.00	-nan	inf	3607.44	3510.40	776.14	52835.58	314.34
98	1003.91	659.62	563.53	424.09	0.00	-nan	inf	3795.47	2603.82	718.56	31190.18	309.49
99	990.96	666.04	554.78	366.24	0.00	-nan	inf	3526.17	2536.49	737.04	35289.85	309.56
100	980.70	656.24	536.58	424.59	0.00	-nan	inf	3638.68	4956.78	793.35	98224.98	314.75
101	1009.74	657.42	577.09	464.68	0.00	-nan	inf	3931.48	2950.02	726.79	30165.95	314.91
102	1013.14	661.94	560.84	412.66	0.00	-nan	inf	3704.81	4853.44	788.51	75140.11	321.84
103	974.47	649.16	524.51	427.33	0.00	-nan	inf	3519.70	1612.38	715.19	22467.11	294.73
104	950.72	631.90	502.78	413.52	0.00	-nan	inf	3200.46	2004.46	749.36	34793.20	294.50
105	958.29	638.27	518.34	397.53	0.00	-nan	inf	3396.60	1181.25	636.70	14812.14	276.04
106	952.24	638.07	516.68	405.78	0.00	-nan	inf	3155.84	1659.37	683.68	19478.00	287.09
107	926.68	622.76	509.87	398.72	0.00	-nan	inf	3168.19	1113.38	618.99	13710.30	270.02
108	932.80	640.50	508.62	422.87	0.00	-nan	inf	3206.81	1848.58	667.86	17875.31	281.86
109	926.18	628.90	513.89	405.44	0.00	-nan	inf	3386.81	1364.49	646.99	16403.70	277.86
110	1002.19	675.32	573.09	358.52	0.00	-nan	inf	3863.57	7693.96	835.92	359773.44	334.65
111	958.57	639.77	519.10	408.00	0.00	-nan	inf	3638.44	2909.79	715.88	27675.06	292.80
112	1015.15	660.81	588.70	414.71	0.00	-nan	inf	4074.67	2054.55	714.02	21047.90	312.98
113	948.32	645.97	529.94	422.13	0.00	-nan	inf	3714.54	2133.47	705.50	25710.39	296.20
114	929.70	626.89	482.51	376.07	0.00	-nan	inf	3303.12	1179.04	634.89	18513.16	265.42
115	967.79	649.02	535.73	412.41	0.00	-nan	inf	3582.80	2080.19	723.12	20055.53	297.93
116	995.24	658.30	541.91	362.52	0.00	-nan	inf	3555.54	4913.74	804.60	115999.44	318.39
117	1013.24	673.30	562.22	394.13	0.00	-nan	inf	3798.58	3343.46	769.44	36411.05	315.82
118	1008.84	678.25	613.73	391.90	0.00	-nan	inf	4241.30	2454.05	627.55	31491.79	305.38
119	991.04	671.26	589.77	405.81	0.00	-nan	inf	4095.49	4050.75	628.46	59258.07	299.89
120	984.11	664.96	577.37	401.50	0.00	-nan	inf	3963.12	2786.61	613.49	49118.47	292.71
121	987.80	681.57	566.10	412.04	0.00	-nan	inf	3779.08	2467.08	612.62	34743.82	289.86
122	972.18	667.01	551.38	416.19	0.00	-nan	inf	3781.82	2798.15	605.51	40688.77	283.29
123	981.47	672.24	557.82	428.33	0.00	-nan	inf	3792.32	2645.00	614.64	40693.47	287.22
124	955.35	650.83	531.27	377.31	0.00	-nan	inf	3590.33	2037.78	587.29	25943.76	273.16
125	969.42	663.05	541.20	400.77	0.00	-nan	inf	3656.25	2139.32	610.15	28241.99	281.65
