27	8.796	12.967	20.076	17.867	2.243	1.232	0.000	20.904	0.967	41.927
28	8.230	13.179	20.427	19.101	1.501	1.458	0.000	18.953	0.698	39.442
29	8.738	12.726	19.774	18.615	0.948	1.091	0.000	18.576	0.464	38.719
30	9.047	12.844	19.810	20.366	0.883	0.822	0.000	17.661	0.445	39.635
31	8.551	13.732	21.602	21.195	2.326	2.253	0.000	22.106	1.241	45.895
32	9.324	14.253	21.850	22.286	2.371	2.071	0.000	23.141	1.093	49.327
33	9.546	14.262	22.296	22.855	0.645	1.449	0.000	19.797	0.295	44.143
34	9.763	15.303	23.249	24.300	1.748	2.299	0.000	24.813	0.820	51.049
35	9.707	14.192	22.138	22.475	0.743	1.039	0.000	20.082	0.358	44.136
36	9.588	14.501	22.260	23.566	0.854	1.222	0.000	20.453	0.380	45.781
37	9.959	14.871	22.350	22.833	0.932	1.347	0.000	21.281	0.442	45.554
38	9.578	15.237	23.507	23.793	2.186	2.820	0.000	24.671	1.126	50.853
39	10.137	15.139	23.294	24.892	1.126	2.155	0.000	21.311	0.472	47.447
40	10.039	15.418	23.872	24.650	2.093	1.090	0.000	24.703	1.101	51.001
41	10.413	15.167	23.443	23.718	1.148	2.193	0.000	21.714	0.739	47.597
42	10.452	15.695	23.963	27.151	1.452	2.296	0.000	23.271	0.694	52.062
43	10.286	15.274	23.517	26.176	0.360	0.747	0.000	18.911	0.106	46.336
44	10.128	15.909	24.264	25.311	1.524	1.799	0.000	25.449	0.762	52.434
45	9.973	15.298	23.728	25.479	1.306	1.261	0.000	21.887	0.687	49.243
46	10.602	16.803	25.189	26.975	2.498	3.019	0.000	26.798	1.017	56.878
47	10.559	16.173	24.958	26.937	1.730	2.607	0.000	25.387	0.766	54.630
48	10.531	16.188	24.066	26.705	0.883	0.997	0.000	22.786	0.495	51.150
49	10.763	16.546	25.624	27.281	1.967	0.993	0.000	27.188	1.150	57.391
50	10.622	16.707	24.829	28.668	0.923	1.303	0.000	22.568	0.449	52.771
51	10.757	16.190	24.822	27.175	1.116	1.379	0.000	25.734	0.742	54.592
52	10.603	16.447	24.910	26.669	0.502	0.696	0.000	21.824	0.205	49.568
53	10.991	16.287	24.539	27.671	0.478	0.730	0.000	21.635	0.164	50.342
54	10.595	15.651	24.425	26.928	0.700	0.330	0.000	21.466	0.386	50.248
55	10.541	15.759	24.339	25.415	0.987	1.051	0.000	24.649	0.488	51.744
56	10.345	15.695	24.217	26.667	0.738	1.101	0.000	21.958	0.444	50.079
57	10.542	16.330	24.866	26.349	1.533	1.433	0.000	25.716	0.690	54.239
58	148.435	23.479	44.093	31.996	1.118	1.735	0.000	23.662	0.524	168.638
59	75.071	20.535	34.957	29.247	1.740	1.796	0.000	27.006	0.684	110.476
60	10.865	16.951	25.563	29.893	1.264	1.448	0.000	24.794	0.579	57.929
61	11.178	16.737	25.556	29.716	1.219	1.721	0.000	24.774	0.536	55.958
62	10.984	17.163	25.993	30.295	1.819	2.603	0.000	25.949	0.773	58.387
63	11.006	16.000	24.597	28.275	0.514	0.863	0.000	22.572	0.244	52.071
64	10.971	16.345	24.849	27.640	1.481	1.861	0.000	23.917	0.778	53.612
65	11.075	16.350	25.159	27.261	1.615	2.448	0.000	22.406	0.700	51.330
66	11.304	15.815	24.042	26.315	0.477	0.945	0.000	20.434	0.207	48.008
67	11.268	16.057	24.432	27.020	0.591	0.995	0.000	21.659	0.253	49.668
68	10.576	16.139	24.841	27.345	0.988	1.292	0.000	21.672	0.400	50.035
69	11.103	17.210	25.910	27.659	3.052	2.436	0.000	27.127	1.484	57.491
70	11.234	16.513	25.205	28.040	0.689	1.258	0.000	21.902	0.309	50.969
71	10.900	16.932	25.862	28.571	1.744	2.326	0.000	23.543	0.852	53.629
72	11.259	16.158	25.191	26.251	1.516	2.103	0.000	22.594	0.622	50.319
73	10.997	16.360	24.940	26.857	0.289	0.507	0.000	20.815	0.103	48.601
74	11.174	16.520	25.289	27.706	0.941	1.100	0.000	22.970	0.492	51.797
75	11.253	16.651	25.193	27.396	1.608	2.199	0.000	23.819	0.698	52.698
76	11.355	17.235	25.660	28.844	1.261	1.811	0.000	23.314	0.654	53.458
77	11.399	16.710	25.635	28.283	1.519	1.790	0.000	23.781	0.633	53.642
78	11.095	15.826	24.421	26.784	0.380	0.832	0.000	19.940	0.188	47.686
79	11.084	17.058	25.896	28.621	1.423	1.943	0.000	23.477	0.682	53.644
80	11.364	16.766	25.544	28.462	1.188	1.728	0.000	23.473	0.560	53.046
81	11.356	16.961	25.383	29.014	1.969	2.673	0.000	24.548	0.898	55.034
82	11.412	17.369	25.792	30.012	1.020	1.532	0.000	22.914	0.447	54.217
