1	716.81	459.27	3285.85	557.54	-nan	-nan	inf	inf	63617.83	195.73	764.74	180.30
2	1272.68	751.70	1067.27	385.77	0.00	-nan	inf	4934.32	880.03	744.09	69301.56	417.32
3	1239.17	736.58	920.13	378.30	0.00	-nan	inf	4395.58	823.10	737.39	42782.92	385.73
4	1119.91	703.06	768.70	316.06	0.00	-nan	inf	2448.31	734.56	789.55	64633.65	371.48
5	1086.74	666.73	838.81	381.71	0.00	-nan	inf	3589.03	681.29	667.39	28227.92	346.08
6	1282.30	759.43	980.68	310.09	0.00	-nan	inf	5397.82	968.94	749.71	88119.15	407.89
7	1106.89	689.65	733.99	390.77	0.00	-nan	inf	2773.31	770.25	749.23	75078.90	351.57
8	1123.62	689.88	808.89	320.74	0.00	-nan	inf	2852.66	723.72	723.22	129487.60	364.94
9	1253.14	751.10	914.35	364.57	0.00	-nan	inf	4089.21	897.04	898.03	69819.90	423.62
10	1423.65	828.52	1256.68	353.87	0.00	-nan	inf	8164.89	1169.25	971.18	71188.51	492.50
11	1204.76	741.43	873.61	361.25	0.00	-nan	inf	3564.03	858.78	879.38	167405.95	407.78
12	1215.73	756.60	942.51	334.83	0.00	-nan	inf	4676.65	905.52	886.59	151612.23	419.01
13	1229.79	753.62	822.49	345.36	0.00	-nan	inf	4072.22	975.31	833.90	232381.66	391.84
14	1095.41	695.07	776.09	302.89	0.00	-nan	inf	2882.87	757.54	762.01	204600.73	366.59
15	1140.63	723.43	842.91	391.88	0.00	-nan	inf	3990.56	855.86	815.24	165709.08	392.22
16	1237.70	747.59	942.30	312.14	0.00	-nan	inf	5277.22	938.33	777.46	89551.00	397.93
17	999.18	660.21	631.45	314.42	0.00	-nan	inf	2421.99	682.38	734.92	80794.77	327.83
18	1109.60	693.50	766.42	303.12	0.00	-nan	inf	2925.92	752.14	786.29	94969.48	356.42
19	1140.81	717.99	804.35	387.04	0.00	-nan	inf	3131.17	795.97	794.04	164390.07	375.38
20	1126.16	709.91	704.39	347.09	0.00	-nan	inf	2707.87	733.67	758.36	118083.21	347.81
21	1056.30	668.05	674.92	273.38	0.00	-nan	inf	2576.74	692.18	759.25	123190.91	338.93
22	1095.89	697.37	708.20	359.75	0.00	-nan	inf	2921.61	733.81	798.77	121904.33	357.24
23	1152.32	747.34	1015.69	358.37	0.00	-nan	inf	5750.54	961.35	844.16	93754.02	418.52
24	1068.26	669.85	627.34	301.67	0.00	-nan	inf	2278.32	675.98	740.03	101306.10	325.29
25	1113.83	704.67	752.99	322.44	0.00	-nan	inf	3066.02	769.76	785.10	120363.89	368.46
26	1119.65	710.07	895.95	300.89	0.00	-nan	inf	5374.75	918.94	734.04	103370.13	376.26
27	1096.66	696.52	695.33	425.48	0.00	-nan	inf	2779.57	741.45	745.52	92224.52	343.91
28	1082.88	681.86	693.85	297.84	0.00	-nan	inf	2312.71	674.47	785.60	132434.03	352.52
29	1051.32	686.31	671.38	341.75	0.00	-nan	inf	2600.28	648.73	754.73	116035.12	334.68
30	1228.46	743.35	879.23	312.41	0.00	-nan	inf	5053.80	973.75	786.17	170244.51	391.43
31	1058.11	670.02	649.35	341.92	0.00	-nan	inf	2335.71	657.13	774.00	136754.18	339.95
32	1008.49	681.28	657.09	396.85	0.00	-nan	inf	2587.25	661.77	694.01	123480.94	324.61
33	1133.14	719.36	855.77	317.58	0.00	-nan	inf	5340.75	879.14	795.09	121004.47	385.45
34	1071.58	666.18	666.47	353.76	0.00	-nan	inf	2451.16	655.13	708.00	139779.69	331.14
35	1008.55	655.61	599.75	363.32	0.00	-nan	inf	2398.52	671.29	764.39	145723.70	324.48
36	994.89	663.20	645.29	330.81	0.00	-nan	inf	2592.96	640.08	746.77	153173.30	330.32
37	1181.72	729.87	825.36	348.51	0.00	-nan	inf	4111.11	818.03	856.91	132715.14	384.69
38	1135.90	691.30	746.19	355.32	0.00	-nan	inf	3369.05	799.27	733.64	92348.30	350.85
39	1009.92	652.45	632.45	404.25	0.00	-nan	inf	2431.17	651.16	748.66	99116.14	326.82
40	1051.35	675.88	703.65	305.75	0.00	-nan	inf	3071.28	702.76	665.43	80770.62	315.42
41	1079.06	683.05	687.84	398.32	0.00	-nan	inf	2790.34	733.62	711.92	107295.22	332.23
