134	532879	12208	143289	377382	0	10872	0
135	532830	17548	142404	372878	0	15557	0
136	532862	13280	142021	377561	0	11591	0
137	532866	14869	141737	376260	0	13209	0
138	532873	14385	141386	377102	0	12792	0
139	532880	9521	141127	382232	0	8216	0
140	532876	16400	139711	376765	0	14435	0
141	532887	7059	140572	385256	0	6218	0
142	532880	11239	139225	382416	0	9745	0
143	532890	12893	139143	380854	0	11535	0
144	532879	12211	139150	381518	0	11089	0
145	532911	27378	135001	370532	0	23620	0
146	532895	13921	136158	382816	0	12065	0
147	532878	12889	135650	384339	0	11178	0
148	532857	14027	135293	383537	0	12420	0
149	532842	13656	134751	384435	0	11955	0
150	532846	9901	134958	387987	0	8772	0
151	532846	11781	134347	386718	0	10391	0
152	532858	11354	133478	388026	0	9732	0
153	532860	12503	133135	387222	0	10974	0
154	532856	14486	132357	386013	0	12656	0
155	532869	12417	132272	388180	0	10952	0
156	532872	15335	131477	386060	0	13413	0
157	532878	5800	132512	394566	0	5100	0
158	532871	7323	132473	393075	0	6605	0
159	532902	8402	131814	392686	0	7278	0
160	532897	9637	131489	391771	0	8408	0
161	532886	10317	131457	391112	0	9256	0
162	532847	24439	128894	379514	0	21456	0
163	532856	12761	129655	390440	0	10896	0
164	532860	15171	128844	388845	0	13069	0
165	532895	15093	128385	389417	0	13030	0
166	532852	11796	128380	392676	0	10153	0
167	532907	13868	128084	390955	0	12222	0
168	532908	11871	128104	392933	0	10477	0
169	532906	16797	126646	389463	0	14457	0
170	532870	18912	126431	387527	0	16564	0
171	532874	14538	126911	391425	0	12937	0
172	532844	13866	126871	392107	0	12369	0
173	532815	14167	126374	392274	0	12514	0
174	532862	16145	126212	390505	0	14429	0
175	532859	13103	126611	393145	0	11875	0
176	532843	11588	126526	394729	0	10429	0
177	532843	9830	125912	397101	0	8426	0
178	532840	11350	125521	395969	0	9917	0
179	532882	20371	124535	387976	0	18030	0
180	532865	15243	124664	392958	0	13340	0
181	532835	14732	124257	393846	0	12906	0
182	532873	12307	124101	396465	0	10600	0
183	532876	10371	124200	398305	0	8964	0
184	532863	10795	124448	397620	0	9714	0
185	532869	10408	123885	398576	0	9107	0
186	532831	7726	123935	401170	0	6756	0
187	532831	11116	123077	398638	0	9577	0
188	532830	11534	122598	398698	0	9824	0
189	532823	12365	122509	397949	0	10756	0
190	532823	11082	122735	399006	0	9787	0
191	532840	11485	122641	398714	0	10234	0
192	532843	12358	122378	398107	0	11011	0
193	532827	10019	121984	400824	0	8443	0
194	532821	14187	121005	397629	0	12060	0
195	532783	11937	121078	399768	0	10281	0
196	532778	12506	121541	398731	0	11229	0
197	532791	9498	121135	402158	0	8129	0
198	532804	13677	120244	398883	0	11744	0
199	532824	15951	120183	396690	0	14174	0
200	532841	5420	121372	406049	0	4829	0
