127	0.000	0.982	6.096	9.250
128	0.000	0.999	6.289	9.579
129	0.000	0.835	5.452	8.252
130	0.000	0.919	6.182	9.246
131	0.000	0.928	5.999	9.054
132	0.000	0.942	5.937	9.058
133	0.000	0.890	5.972	9.271
134	0.000	0.961	6.028	9.524
135	0.000	0.841	5.717	8.537
136	0.000	0.963	6.299	9.398
137	0.000	0.964	6.251	9.433
138	0.000	0.974	6.535	9.307
139	0.000	0.993	5.516	8.502
140	0.000	0.984	6.661	10.084
141	0.000	0.950	5.683	9.822
142	0.000	0.950	5.806	9.351
143	0.000	0.972	5.767	8.816
144	0.000	1.015	6.297	9.649
145	0.000	0.880	7.017	9.132
146	0.000	0.898	5.742	8.448
147	0.000	1.006	6.042	10.094
148	0.000	0.984	6.646	9.885
149	0.000	1.027	6.153	10.077
150	0.000	0.866	5.196	8.359
151	0.000	0.798	5.580	8.533
152	0.000	1.021	6.610	10.514
153	0.000	0.879	6.200	8.959
154	0.000	1.019	7.014	10.376
155	0.000	0.981	6.543	10.328
156	0.000	0.992	6.895	10.534
157	0.000	0.968	5.151	8.741
158	0.000	1.017	6.085	9.866
159	0.000	0.896	5.123	6.679
160	0.000	0.839	6.402	8.289
161	0.000	1.042	6.350	10.532
162	0.000	0.947	7.248	10.450
163	0.000	1.100	6.375	10.503
164	0.000	0.963	6.563	8.668
165	0.000	0.962	6.760	10.542
166	0.000	0.954	6.365	9.847
167	0.000	1.012	6.682	10.479
168	0.000	0.954	6.815	9.888
169	0.000	0.973	7.001	10.568
170	0.000	0.967	6.654	10.236
171	0.000	1.075	7.213	11.274
172	0.000	1.008	6.614	10.084
173	0.000	0.971	6.568	10.064
174	0.000	0.841	5.486	8.727
175	0.000	1.049	6.915	10.384
176	0.000	0.993	6.809	10.601
177	0.000	1.060	6.637	11.160
178	0.000	0.924	5.854	9.434
179	0.000	0.905	6.012	9.125
180	0.000	0.934	6.237	9.645
181	0.000	1.053	7.215	11.039
182	0.000	1.024	6.665	10.380
183	0.000	0.974	6.682	9.441
184	0.000	1.025	6.919	10.561
185	0.000	1.023	6.681	10.518
186	0.000	1.080	5.588	8.785
187	0.000	1.044	6.624	10.900
188	0.000	0.993	6.529	10.460
189	0.000	0.845	6.087	9.295
190	0.000	1.031	6.829	10.596
191	0.000	1.046	6.776	10.761
192	0.000	1.053	7.077	10.785
193	0.000	0.870	6.505	8.686
194	0.000	0.893	6.540	9.910
195	0.000	1.050	6.799	10.223
196	0.000	1.049	6.974	11.202
197	0.000	0.949	5.986	10.031
198	0.000	1.008	6.844	10.456
199	0.000	1.085	7.072	9.941
200	0.000	1.032	5.892	10.847
