1	0	0	0	0
2	0	0	0	1384
3	0	0	0	1404
4	0	0	0	1432
5	0	0	0	1447
6	0	0	0	1488
7	0	0	0	1505
8	0	0	0	1519
9	0	0	0	1533
10	0	0	0	1546
11	0	0	0	1559
12	0	0	0	1565
13	0	0	0	1571
14	0	0	0	1577
15	0	0	0	1583
16	0	0	0	1590
17	0	0	0	1601
18	0	0	0	1614
19	0	0	0	1626
20	0	0	0	1635
21	0	0	0	1644
22	0	0	0	1653
23	0	0	0	1662
24	0	0	0	1670
25	0	0	0	1681
26	0	0	0	1690
27	0	0	0	1701
28	0	0	0	1710
29	0	0	0	1719
30	0	0	0	1727
31	0	0	0	1736
32	0	0	0	1744
33	0	0	0	1751
34	0	0	0	1758
35	0	0	0	1767
36	0	0	0	1775
37	0	0	0	1783
38	0	0	0	1791
39	0	0	0	1803
40	0	0	0	1815
41	0	0	0	1827
42	0	0	0	1834
43	0	0	0	1841
44	0	0	0	1848
45	0	0	0	1855
46	0	0	0	1868
47	0	0	0	1882
48	0	0	0	1895
49	0	0	0	1905
50	0	0	0	1917
51	0	0	0	1928
52	0	0	0	1946
53	0	0	0	1952
54	0	0	0	1959
55	0	0	0	1965
56	0	0	0	1973
57	0	0	0	1980
58	0	0	0	1988
59	0	0	0	1995
60	0	0	0	2001
61	0	0	0	2009
62	0	0	0	2017
63	0	0	0	2025
64	0	0	0	2033
65	0	0	0	2041
66	0	0	0	2045
67	0	0	0	2048
68	0	0	0	2052
69	0	0	0	2056
70	0	0	0	2064
71	0	0	0	2074
72	0	0	0	2079
73	0	0	0	2088
74	0	0	0	2093
75	0	0	0	2106
76	0	0	0	2111
77	0	0	0	2123
78	0	0	0	2134
79	0	0	0	2139
80	0	0	0	2147
81	0	0	0	2149
82	0	0	0	2153
83	0	0	0	2162
84	0	0	0	2167
85	0	0	0	2172
86	0	0	0	2182
87	0	0	0	2188
88	0	0	0	2198
89	0	0	0	2205
90	0	0	0	2211
91	0	0	0	2221
92	0	0	0	2233
93	0	0	0	2236
94	0	0	0	2241
95	0	0	0	2245
96	0	0	0	2249
97	0	0	0	2257
98	0	0	0	2262
99	0	0	0	2275
100	0	0	0	2292
101	0	0	0	2304
102	0	0	0	2313
103	0	0	0	2329
104	0	0	0	2334
105	0	0	0	2342
106	0	0	0	2346
107	0	0	0	2354
108	0	0	0	2358
109	0	0	0	2363
110	0	0	0	2367
111	0	0	0	2367
112	0	0	0	2380
113	0	0	0	2390
114	0	0	0	2393
115	0	0	0	2402
116	0	0	0	2409
117	0	0	0	2413
118	0	0	0	2421
119	0	0	0	2429
120	0	0	0	2431
121	0	0	0	2437
122	0	0	0	2443
123	0	0	0	2449
124	0	0	0	2462
125	0	0	0	2469
126	0	0	0	2474
127	0	0	0	2480
128	0	0	0	2487
129	0	0	0	2496
130	0	0	0	2505
131	0	0	0	2514
132	0	0	0	2525
133	0	0	0	2530
134	0	0	0	2536
135	0	0	0	2545
136	0	0	0	2556
137	0	0	0	2569
138	0	0	0	2579
139	0	0	0	2587
140	0	0	0	2594
141	0	0	0	2602
142	0	0	0	2605
143	0	0	0	2613
144	0	0	0	2619
145	0	0	0	2626
146	0	0	0	2643
147	0	0	0	2652
148	0	0	0	2663
149	0	0	0	2663
150	0	0	0	2672
151	0	0	0	2678
152	0	0	0	2686
153	0	0	0	2691
154	0	0	0	2703
155	0	0	0	2714
156	0	0	0	2722
157	0	0	0	2732
158	0	0	0	2730
159	0	0	0	2735
160	0	0	0	2742
161	0	0	0	2754
162	0	0	0	2750
163	0	0	0	2766
164	0	0	0	2775
165	0	0	0	2784
166	0	0	0	2794
167	0	0	0	2807
168	0	0	0	2810
169	0	0	0	2818
170	0	0	0	2827
171	0	0	0	2840
172	0	0	0	2851
173	0	0	0	2853
174	0	0	0	2865
175	0	0	0	2880
176	0	0	0	2882
177	0	0	0	2885
178	0	0	0	2898
179	0	0	0	2911
180	0	0	0	2919
181	0	0	0	2933
182	0	0	0	2939
183	0	0	0	2951
184	0	0	0	2953
185	0	0	0	2954
186	0	0	0	2967
187	0	0	0	2968
188	0	0	0	2976
189	0	0	0	2991
190	0	0	0	2990
191	0	0	0	3002
192	0	0	0	3017
193	0	0	0	3022
194	0	0	0	3035
195	0	0	0	3048
196	0	0	0	3053
197	0	0	0	3063
198	0	0	0	3074
199	0	0	0	3077
200	0	0	0	3092
