1	0	227240	243698
2	0	13626	46624
3	0	131	46690
4	0	105101	244024
5	0	439	46776
6	0	105303	244409
7	0	105654	246962
8	0	102912	244901
9	0	102848	244876
10	0	114578	251565
11	0	101816	244916
12	0	103424	244781
13	0	103547	245000
14	0	113641	251676
15	0	103671	245064
16	0	103083	245111
17	0	101665	245329
18	0	101528	245346
19	0	107208	245299
20	0	105271	245374
21	0	104211	246503
22	0	103511	246471
23	0	104091	245281
24	0	102165	245659
25	0	101657	245407
26	0	112622	253848
27	0	108258	245931
28	0	105629	245499
29	0	107047	246211
30	0	102661	245733
31	0	106003	245701
32	0	101771	245740
33	0	105441	245672
34	0	103716	246074
35	0	116678	253357
36	0	106773	246699
37	0	107106	250103
38	0	107006	247191
39	0	104457	246942
40	0	106733	247001
41	0	109863	248082
42	0	103374	248281
43	0	104142	248106
44	0	103725	247964
45	0	105950	248601
46	0	107272	250310
47	0	105951	250713
48	0	103398	248279
49	0	104860	248353
50	0	105022	248752
51	0	105020	248742
52	0	103975	248876
53	0	106090	248938
54	0	104234	249150
55	0	108539	249680
56	0	109094	252924
57	0	105741	252886
58	0	104472	252851
59	0	104480	252909
60	0	110444	254766
61	0	108788	255259
62	0	106198	254986
63	0	108722	254989
64	0	106737	255200
65	0	106013	255679
66	0	110434	256288
67	0	106053	255476
68	0	112095	255506
69	0	107169	256608
70	0	107096	257137
71	0	105596	257006
72	0	105508	257001
73	0	105743	257206
74	0	108377	257561
75	0	113111	257624
76	0	106034	257601
77	0	110368	258339
78	0	106047	257994
79	0	105753	257880
80	0	110173	261938
81	0	114666	268943
82	0	112311	267456
83	0	109468	267890
84	0	108373	267881
85	0	108354	268068
86	0	107801	268284
87	0	109996	269807
88	0	115446	271991
89	0	108964	269739
90	0	108932	270009
91	0	113465	270518
92	0	108585	270644
93	0	110873	270624
94	0	113154	273340
95	0	117588	274575
96	0	109701	272629
97	0	109661	272536
98	0	111701	272714
99	0	109601	272734
100	0	110249	272632
