1	0.000	0.026	3.093	1.883
2	0.000	0.002	0.129	0.074
3	0.000	0.011	0.004	0.141
4	0.000	0.233	2.938	2.381
5	0.000	0.009	0.007	0.133
6	0.000	0.372	3.316	2.330
7	0.000	0.309	3.296	2.702
8	0.000	0.324	3.030	2.703
9	0.000	0.378	2.933	2.664
10	0.000	0.410	4.112	3.046
11	0.000	0.334	2.838	2.477
12	0.000	0.475	3.186	3.062
13	0.000	0.457	3.407	3.033
14	0.000	0.503	3.386	3.180
15	0.000	0.421	3.332	2.697
16	0.000	0.524	3.313	3.091
17	0.000	0.563	3.190	3.233
18	0.000	0.618	3.159	3.452
19	0.000	0.551	3.432	3.271
20	0.000	0.587	3.409	3.157
21	0.000	0.667	3.579	3.415
22	0.000	0.653	3.279	3.427
23	0.000	0.567	3.342	3.039
24	0.000	0.629	3.192	3.132
25	0.000	0.748	3.516	3.674
26	0.000	0.694	4.005	3.615
27	0.000	0.763	3.673	3.803
28	0.000	0.777	3.548	3.853
29	0.000	0.721	3.502	3.550
30	0.000	0.783	3.589	3.660
31	0.000	0.777	3.570	3.610
32	0.000	0.824	3.550	3.703
33	0.000	0.816	3.694	3.682
34	0.000	0.791	3.672	3.532
35	0.000	0.941	4.145	4.306
36	0.000	0.908	3.924	4.089
37	0.000	1.097	4.634	4.652
38	0.000	0.992	3.920	4.317
39	0.000	0.950	3.992	4.080
40	0.000	0.992	4.031	4.137
41	0.000	1.066	4.327	4.322
42	0.000	1.058	4.072	4.347
43	0.000	1.107	4.139	4.467
44	0.000	1.156	4.177	4.616
45	0.000	1.140	4.289	4.571
46	0.000	1.241	4.348	4.677
47	0.000	1.124	4.403	4.549
48	0.000	1.192	4.126	4.564
49	0.000	1.207	4.465	4.545
50	0.000	1.276	4.417	4.853
51	0.000	1.153	4.244	4.256
52	0.000	1.363	4.534	4.977
53	0.000	1.408	4.514	5.106
54	0.000	1.409	4.511	5.045
55	0.000	1.517	4.677	5.242
56	0.000	1.492	4.938	5.356
57	0.000	1.486	4.686	5.194
58	0.000	1.544	4.584	5.366
59	0.000	1.635	4.872	5.578
60	0.000	1.590	4.886	5.577
61	0.000	1.436	4.632	5.122
62	0.000	1.751	4.937	5.760
63	0.000	1.723	4.866	5.638
64	0.000	1.775	5.047	5.787
65	0.000	1.960	5.152	6.450
66	0.000	1.855	5.029	5.958
67	0.000	1.982	5.137	6.433
68	0.000	1.899	5.298	6.234
69	0.000	2.093	5.324	6.585
70	0.000	1.850	4.987	5.992
71	0.000	2.112	5.247	6.671
72	0.000	2.089	5.352	6.503
73	0.000	2.282	5.412	7.023
74	0.000	2.212	5.495	6.864
75	0.000	2.187	5.581	6.860
76	0.000	2.325	5.488	7.079
77	0.000	2.368	5.454	7.255
78	0.000	2.273	5.587	7.074
79	0.000	2.478	5.701	7.402
80	0.000	2.522	5.994	7.616
81	0.000	2.608	6.139	7.872
82	0.000	2.446	5.875	7.403
83	0.000	2.643	5.991	7.923
84	0.000	2.617	5.684	7.678
85	0.000	2.795	5.987	8.232
86	0.000	2.626	5.737	7.775
87	0.000	2.636	5.918	7.912
88	0.000	2.885	6.214	8.407
89	0.000	2.738	5.871	8.023
90	0.000	2.935	6.152	8.491
91	0.000	2.840	6.020	8.366
92	0.000	3.110	6.298	9.050
93	0.000	3.143	6.181	8.940
94	0.000	3.025	6.420	8.712
95	0.000	3.154	6.854	9.197
96	0.000	3.317	6.465	9.326
97	0.000	3.196	6.462	9.129
98	0.000	3.082	6.231	8.928
99	0.000	3.503	6.586	9.769
100	0.000	3.349	6.370	9.492
