1	0	0	0	151
2	0	0	0	15
3	0	0	0	163
4	0	0	0	735
5	0	0	0	164
6	0	0	0	765
7	0	0	0	792
8	0	0	0	811
9	0	0	0	844
10	0	0	0	900
11	0	0	0	892
12	0	0	0	914
13	0	0	0	922
14	0	0	0	1015
15	0	0	0	962
16	0	0	0	977
17	0	0	0	1001
18	0	0	0	1037
19	0	0	0	1037
20	0	0	0	1038
21	0	0	0	1069
22	0	0	0	1080
23	0	0	0	1090
24	0	0	0	1109
25	0	0	0	1130
26	0	0	0	1153
27	0	0	0	1168
28	0	0	0	1186
29	0	0	0	1224
30	0	0	0	1229
31	0	0	0	1251
32	0	0	0	1271
33	0	0	0	1282
34	0	0	0	1306
35	0	0	0	1387
36	0	0	0	1330
37	0	0	0	1459
38	0	0	0	1414
39	0	0	0	1427
40	0	0	0	1437
41	0	0	0	1507
42	0	0	0	1529
43	0	0	0	1544
44	0	0	0	1561
45	0	0	0	1602
46	0	0	0	1658
47	0	0	0	1650
48	0	0	0	1673
49	0	0	0	1686
50	0	0	0	1710
51	0	0	0	1735
52	0	0	0	1785
53	0	0	0	1805
54	0	0	0	1850
55	0	0	0	1907
56	0	0	0	1927
57	0	0	0	1978
58	0	0	0	2003
59	0	0	0	2029
60	0	0	0	2032
61	0	0	0	2089
62	0	0	0	2116
63	0	0	0	2166
64	0	0	0	2224
65	0	0	0	2272
66	0	0	0	2294
67	0	0	0	2337
68	0	0	0	2367
69	0	0	0	2432
70	0	0	0	2466
71	0	0	0	2520
72	0	0	0	2558
73	0	0	0	2620
74	0	0	0	2632
75	0	0	0	2655
76	0	0	0	2700
77	0	0	0	2755
78	0	0	0	2801
79	0	0	0	2851
80	0	0	0	2869
81	0	0	0	2955
82	0	0	0	2979
83	0	0	0	3046
84	0	0	0	3129
85	0	0	0	3175
86	0	0	0	3224
87	0	0	0	3266
88	0	0	0	3311
89	0	0	0	3369
90	0	0	0	3396
91	0	0	0	3435
92	0	0	0	3518
93	0	0	0	3603
94	0	0	0	3631
95	0	0	0	3804
96	0	0	0	3748
97	0	0	0	3811
98	0	0	0	3872
99	0	0	0	3945
100	0	0	0	3974
