91	0.851	1.542	2.457	0.047	0.000	0.000	0.000	22.103	0.010	22.643
92	0.797	1.535	2.431	0.049	0.000	0.000	0.000	22.289	0.008	22.806
93	0.824	1.571	2.475	0.049	0.000	0.001	0.000	22.086	0.002	22.641
94	1.010	2.568	3.923	4.736	0.823	0.925	0.000	4.055	0.296	9.285
95	0.953	2.420	3.790	4.500	0.542	0.742	0.000	3.336	0.168	8.360
96	0.984	2.566	3.933	4.957	0.550	0.729	0.000	3.326	0.186	8.762
97	1.021	2.326	3.550	4.439	0.520	0.706	0.000	3.194	0.177	8.623
98	0.972	2.377	3.692	4.524	0.542	0.799	0.000	3.301	0.195	8.339
99	0.963	2.581	3.830	4.928	0.485	0.837	0.000	3.315	0.165	8.823
100	0.988	2.430	3.686	4.691	0.518	0.891	0.000	3.149	0.176	8.441
101	0.952	2.499	3.794	5.060	0.499	0.888	0.000	3.241	0.170	8.808
102	1.025	2.581	3.881	5.230	0.464	0.923	0.000	3.249	0.139	9.064
103	0.992	2.577	3.778	5.020	0.459	0.933	0.000	3.247	0.193	8.860
104	0.986	2.583	4.048	5.422	0.531	0.923	0.000	3.387	0.163	9.421
105	0.979	2.531	4.034	5.673	0.487	0.999	0.000	3.283	0.162	9.533
106	1.001	2.654	4.170	5.593	0.497	0.917	0.000	3.391	0.183	9.576
107	1.053	2.416	3.744	4.788	0.443	0.920	0.000	3.235	0.152	8.644
108	0.977	2.536	4.004	5.461	0.464	1.018	0.000	3.200	0.132	9.238
109	1.089	2.571	3.998	5.624	0.502	1.045	0.000	3.457	0.179	9.765
110	1.056	2.660	4.209	5.926	0.493	0.949	0.000	3.372	0.152	9.889
111	1.015	2.613	4.035	5.468	0.505	1.005	0.000	3.375	0.160	9.424
112	1.100	2.628	4.069	5.468	0.508	0.965	0.000	3.294	0.132	11.949
113	1.058	2.717	4.218	5.781	0.511	1.037	0.000	3.411	0.148	9.790
114	1.052	2.733	3.973	6.055	0.531	1.072	0.000	3.450	0.140	10.121
115	1.017	2.640	4.293	6.092	0.503	0.995	0.000	3.390	0.161	10.408
116	1.151	2.683	4.103	5.722	0.470	1.202	0.000	3.237	0.134	10.295
117	1.062	2.614	4.065	5.993	0.481	1.237	0.000	3.413	0.095	9.956
118	1.106	2.844	4.378	6.310	0.466	1.342	0.000	3.411	0.124	10.289
119	1.161	2.730	4.160	6.124	0.434	1.249	0.000	3.338	0.120	9.992
120	1.075	2.719	4.280	6.661	0.420	1.106	0.000	3.232	0.127	10.464
121	1.174	2.732	4.162	6.237	0.450	1.223	0.000	3.213	0.121	10.018
122	1.073	2.680	4.038	5.409	0.489	1.232	0.000	3.378	0.156	9.333
123	1.356	2.726	4.021	5.912	0.471	1.244	0.000	3.601	0.165	10.313
124	1.334	2.782	4.267	6.619	0.486	1.163	0.000	3.454	0.155	10.661
125	1.197	2.855	4.442	6.484	0.471	1.136	0.000	3.801	0.172	10.843
126	1.227	2.831	4.536	6.814	0.464	1.260	0.000	3.479	0.148	10.809
127	1.174	2.935	4.644	7.489	0.465	1.320	0.000	3.452	0.136	11.521
128	1.326	2.807	4.393	6.740	0.443	1.265	0.000	3.418	0.131	10.744
129	1.228	2.898	4.476	6.777	0.472	1.204	0.000	3.499	0.138	10.728
130	1.162	2.897	4.597	7.134	0.432	1.288	0.000	3.508	0.113	11.217
131	1.141	2.839	4.203	6.290	0.449	1.225	0.000	3.540	0.144	10.382
132	1.281	2.858	4.676	7.004	0.462	1.337	0.000	3.666	0.153	11.182
133	1.237	3.030	4.806	8.073	0.446	1.217	0.000	3.549	0.117	12.194
134	1.155	3.059	4.479	7.340	0.460	1.315	0.000	3.561	0.124	11.698
135	1.357	2.881	4.642	7.174	0.453	1.350	0.000	3.704	0.127	11.494
136	1.179	2.913	4.341	7.525	0.462	1.326	0.000	3.528	0.142	11.827
137	1.161	2.930	4.601	7.345	0.503	1.133	0.000	3.664	0.144	11.468
138	1.324	3.018	4.764	7.534	0.426	1.398	0.000	3.694	0.142	11.778
139	1.248	2.937	4.685	7.494	0.416	1.353	0.000	3.586	0.124	11.860
140	1.192	3.081	4.680	7.753	0.425	1.456	0.000	3.411	0.105	11.675
141	1.213	2.973	4.618	7.238	0.453	1.342	0.000	3.520	0.123	11.326
142	1.227	3.030	4.806	7.919	0.463	1.367	0.000	3.723	0.115	12.144
