1	0.000	0.000	0.029	0.374
2	0.000	0.157	1.751	1.013
3	0.000	0.239	1.617	1.036
4	0.000	0.211	1.558	1.058
5	0.000	0.196	1.582	1.025
6	0.000	0.271	1.765	1.154
7	0.000	0.224	1.675	1.112
8	0.000	0.284	1.749	1.297
9	0.000	0.224	1.719	1.027
10	0.000	0.259	1.862	1.312
11	0.000	0.279	1.833	1.239
12	0.000	0.284	1.868	1.328
13	0.000	0.252	1.831	1.365
14	0.000	0.286	1.863	1.362
15	0.000	0.280	1.898	1.417
16	0.000	0.310	1.996	1.533
17	0.000	0.324	1.982	1.564
18	0.000	0.349	2.042	1.586
19	0.000	0.285	1.983	1.455
20	0.000	0.339	2.110	1.680
21	0.000	0.363	2.131	1.770
22	0.000	0.306	2.030	1.566
23	0.000	0.387	2.113	1.860
24	0.000	0.329	2.076	1.641
25	0.000	0.347	2.044	1.700
26	0.000	0.396	2.182	1.893
27	0.000	0.352	2.163	1.854
28	0.000	0.350	2.106	1.777
29	0.000	0.385	2.175	1.948
30	0.000	0.394	2.259	1.971
31	0.000	0.366	2.252	1.878
32	0.000	0.350	2.177	1.715
33	0.000	0.433	2.372	2.119
34	0.000	0.440	2.343	2.146
35	0.000	0.373	2.265	1.818
36	0.000	0.390	2.380	2.066
37	0.000	0.412	2.452	2.207
38	0.000	0.380	2.276	2.016
39	0.000	0.384	2.264	1.975
40	0.000	0.482	2.533	2.313
41	0.000	0.409	2.363	2.015
42	0.000	0.483	2.490	2.365
43	0.000	0.414	2.460	2.246
44	0.000	0.472	2.498	2.394
45	0.000	0.491	2.579	2.485
46	0.000	0.510	2.605	2.582
47	0.000	0.520	2.594	2.512
48	0.000	0.551	2.563	2.764
49	0.000	0.529	2.649	2.698
50	0.000	0.437	2.395	2.175
51	0.000	0.545	2.676	2.731
52	0.000	0.571	2.891	3.010
53	0.000	0.473	2.615	2.429
54	0.000	0.608	2.841	3.093
55	0.000	0.598	2.779	2.989
56	0.000	0.590	2.756	3.192
57	0.000	0.629	2.845	3.209
58	0.000	0.622	2.726	3.120
59	0.000	0.591	3.072	3.305
60	0.000	0.587	2.835	3.055
61	0.000	0.557	2.672	2.766
62	0.000	0.666	3.106	3.391
63	0.000	0.634	2.881	3.066
64	0.000	0.684	3.015	3.517
65	0.000	0.589	2.799	2.915
66	0.000	0.697	2.976	3.356
67	0.000	0.719	3.037	3.708
68	0.000	0.714	3.093	3.545
69	0.000	0.700	2.990	3.541
70	0.000	0.753	3.230	3.946
71	0.000	0.681	2.948	3.408
72	0.000	0.755	3.316	3.737
73	0.000	0.703	3.010	3.612
74	0.000	0.762	3.236	4.010
75	0.000	0.702	2.826	3.504
76	0.000	0.740	3.117	3.879
77	0.000	0.832	3.237	3.950
78	0.000	0.843	3.308	4.268
79	0.000	0.986	3.674	4.625
80	0.000	0.748	3.341	4.073
81	0.000	0.880	3.431	4.470
82	0.000	0.799	3.180	3.937
83	0.000	0.913	3.419	4.147
84	0.000	0.832	3.551	4.363
85	0.000	0.833	3.636	4.315
86	0.000	0.000	0.000	0.049
87	0.000	0.000	0.000	0.050
88	0.000	0.000	0.002	0.048
89	0.000	0.000	0.005	0.047
90	0.000	0.000	0.005	0.046
91	0.000	0.000	0.004	0.047
92	0.000	0.000	0.005	0.049
93	0.000	0.000	0.005	0.049
94	0.000	0.964	4.503	4.736
95	0.000	0.860	3.651	4.500
96	0.000	0.956	3.955	4.957
97	0.000	0.872	3.784	4.439
98	0.000	0.847	3.609	4.524
99	0.000	0.928	3.784	4.928
