1	125761	125761	0	0	0	0	0
2	126392	22278	104114	0	0	2373	0
3	127088	11755	114220	1113	0	1435	0
4	127682	11942	114320	1420	0	1417	0
5	128319	11856	114863	1600	0	1336	0
6	128949	11542	115552	1855	0	1444	0
7	129599	11384	116239	1976	0	1455	0
8	130094	11622	116296	2176	0	1443	0
9	130758	11765	116585	2408	0	1466	0
10	131600	11461	117712	2427	0	1634	0
11	132095	11935	117507	2653	0	1468	0
12	132782	11915	117877	2990	0	1480	0
13	133397	11629	118716	3052	0	1566	0
14	134011	12045	118611	3355	0	1496	0
15	134614	11885	119222	3507	0	1508	0
16	135277	11792	119819	3666	0	1591	0
17	135884	12251	119764	3869	0	1492	0
18	136537	11817	120749	3971	0	1708	0
19	137136	11578	121363	4195	0	1824	0
20	137774	10981	122380	4413	0	2110	0
21	138408	11068	122699	4641	0	2131	0
22	138988	11207	123147	4634	0	1802	0
23	139685	11027	123671	4987	0	2090	0
24	140192	10950	124174	5068	0	2057	0
25	140842	10660	124889	5293	0	2019	0
26	141516	9730	126129	5657	0	2169	0
27	142151	11298	125462	5391	0	1922	0
28	142789	11696	125368	5725	0	2021	0
29	143249	10081	127124	6044	0	2500	0
30	144008	11194	126756	6058	0	2025	0
31	144680	11357	127025	6298	0	2101	0
32	145201	11678	127087	6436	0	2154	0
33	145932	11279	128027	6626	0	2257	0
34	146533	10653	129024	6856	0	2356	0
35	147253	11898	128437	6918	0	1996	0
36	147780	11553	129211	7016	0	2207	0
37	148487	11596	129785	7106	0	2373	0
38	149023	11038	130565	7420	0	2380	0
39	149732	10751	131382	7599	0	2502	0
40	150306	11826	130925	7555	0	2196	0
41	150999	12341	130801	7857	0	2015	0
42	151561	11773	131833	7955	0	2077	0
43	152305	12117	132104	8084	0	2011	0
44	152813	11162	133399	8252	0	2488	0
45	153452	11702	133349	8401	0	2443	0
46	154086	11387	134079	8620	0	2431	0
47	154689	11019	134908	8762	0	2567	0
48	155439	10173	136177	9089	0	2817	0
49	155995	10546	136347	9102	0	2618	0
50	156624	11234	136228	9162	0	2498	0
51	157221	11747	136291	9183	0	2638	0
52	157953	12036	136571	9346	0	2374	0
53	158522	11764	137265	9493	0	2551	0
54	159075	10686	138496	9893	0	2771	0
55	159777	11359	138388	10030	0	2680	0
56	160455	11138	139176	10141	0	2829	0
57	161024	10589	140082	10353	0	2943	0
58	161762	10825	140584	10353	0	2864	0
59	162184	12514	139282	10388	0	2404	0
60	162928	11744	140639	10545	0	2666	0
61	163533	11061	141706	10766	0	2846	0
62	164133	12339	141075	10719	0	2611	0
63	164812	11509	142101	11202	0	2637	0
64	165404	11528	142660	11216	0	2619	0
65	166093	11680	142999	11414	0	2913	0
66	166600	10905	143967	11728	0	2990	0
67	167261	10630	144814	11817	0	3193	0
68	167950	12012	144266	11672	0	2889	0
69	168517	11277	145268	11972	0	2983	0
70	169197	11559	145522	12116	0	2984	0
71	169858	10760	146800	12298	0	3379	0
72	170462	11281	146947	12234	0	2943	0
73	171079	11398	147261	12420	0	3026	0
74	171710	10560	148399	12751	0	3305	0
75	172396	10789	148606	13001	0	3222	0
76	172894	11598	148385	12911	0	2911	0
77	173582	10665	149890	13027	0	3132	0
78	174234	10794	150031	13409	0	3291	0
79	174843	11666	149904	13273	0	3121	0
80	175504	11973	150042	13489	0	3200	0
81	176251	11131	151381	13739	0	3297	0
82	176781	11202	151745	13834	0	3372	0
83	177351	12500	151023	13828	0	2848	0
84	178014	14890	149357	13767	0	1629	0
85	178743	15100	149705	13938	0	1793	0
86	30000	2	29998	0	0	0	0
87	30105	0	30105	0	0	0	0
88	30211	1	30210	0	0	1	0
89	30316	1	30315	0	0	1	0
90	30421	1	30420	0	0	1	0
91	30527	1	30526	0	0	1	0
92	30632	1	30631	0	0	1	0
93	30737	1	30736	0	0	1	0
94	184230	26363	144863	13004	0	3715	0
95	184813	15926	153840	15047	0	2188	0
96	185636	15447	154923	15266	0	2109	0
97	186145	14986	155681	15478	0	2080	0
98	186954	15112	156202	15640	0	2236	0
99	187465	14590	157113	15762	0	2399	0
100	188119	14497	157842	15780	0	2418	0
101	188664	14783	157847	16034	0	2487	0
102	189462	13324	159996	16142	0	2801	0
103	190038	14199	159602	16237	0	2640	0
104	190541	14313	159670	16558	0	2633	0
105	191275	14141	160345	16789	0	2863	0
106	191840	13992	161075	16773	0	2673	0
107	192454	13484	162051	16919	0	2850	0
108	193045	12693	163219	17133	0	3265	0
109	193828	13918	162557	17353	0	2870	0
110	194443	14191	162791	17461	0	2956	0
111	195102	13908	163476	17718	0	3034	0
112	195666	13657	164250	17759	0	2927	0
113	196291	13617	164858	17816	0	3188	0
114	196900	14023	164924	17953	0	3025	0
115	197520	14108	165306	18106	0	2916	0
116	198211	13432	166379	18400	0	3526	0
117	198864	12998	167376	18490	0	3529	0
118	199481	12239	168750	18492	0	3818	0
119	200053	12088	169227	18738	0	3880	0
120	200751	12592	169247	18912	0	3354	0
