24	940.64	620.24	601.38	377.20	0.00	-nan	inf	2346.88	1277.59	594.17	39235.51	264.23
25	994.04	641.67	617.04	327.48	0.00	-nan	inf	2386.25	1467.58	543.85	40176.38	261.44
26	970.89	656.28	589.78	369.38	0.00	-nan	inf	2232.89	1415.21	567.19	42126.17	260.09
27	950.77	626.94	548.81	402.72	0.00	-nan	inf	2034.79	1164.51	641.10	46852.60	260.32
28	935.34	687.24	592.27	367.71	0.00	-nan	inf	2204.25	1201.81	544.64	37983.43	257.81
29	984.48	636.09	564.14	385.05	0.00	-nan	inf	1987.59	1146.57	607.04	46638.57	263.67
30	953.61	626.84	526.96	380.43	0.00	-nan	inf	1912.63	1086.13	595.76	48080.87	256.11
31	914.09	593.32	498.91	320.34	0.00	-nan	inf	1799.11	1095.83	570.26	48529.28	243.35
32	924.62	611.32	532.38	405.15	0.00	-nan	inf	1892.45	1240.79	563.86	49935.45	252.62
33	986.97	638.50	519.30	343.54	0.00	-nan	inf	1760.88	1079.35	678.85	51103.59	264.70
34	924.15	591.99	471.29	410.49	0.00	-nan	inf	1621.15	1090.81	559.33	49646.92	236.69
35	937.34	595.10	476.97	395.06	0.00	-nan	inf	1643.54	1254.50	595.77	49708.07	243.99
36	887.18	608.51	472.80	406.80	0.00	-nan	inf	1579.80	1137.49	569.74	55056.69	240.16
37	941.32	614.03	474.47	435.57	0.00	-nan	inf	1558.51	1155.24	568.81	51015.71	239.94
38	884.28	559.78	425.02	316.36	0.00	-nan	inf	1395.93	981.66	526.23	49591.04	220.16
39	836.59	553.82	428.29	355.26	0.00	-nan	inf	1386.67	1109.01	553.41	54085.75	226.02
40	848.27	555.06	409.82	392.15	0.00	-nan	inf	1312.71	1009.71	583.04	60826.28	224.23
41	856.54	561.16	402.08	423.58	0.00	-nan	inf	1296.81	1054.49	583.16	51311.05	221.86
42	896.60	610.60	422.02	399.09	0.00	-nan	inf	1332.16	1088.90	660.95	44916.16	241.19
43	843.99	542.58	390.82	373.50	0.00	-nan	inf	1264.38	986.98	539.68	45011.02	213.60
44	869.23	571.24	417.97	365.82	0.00	-nan	inf	1321.37	979.26	549.70	52155.91	220.19
45	901.86	613.11	422.49	357.26	0.00	-nan	inf	1361.65	1024.64	539.36	44881.83	222.19
46	859.48	734.90	452.76	353.60	0.00	-nan	inf	1425.69	1001.57	580.18	52785.65	233.48
47	875.33	584.90	412.82	402.76	0.00	-nan	inf	1307.34	1143.08	605.67	56580.60	229.32
48	813.20	550.04	400.77	362.68	0.00	-nan	inf	1249.64	967.18	557.83	47487.16	219.49
49	781.90	523.78	383.43	356.69	0.00	-nan	inf	1200.92	1000.93	563.61	49871.69	213.84
50	768.39	528.87	368.92	369.94	0.00	-nan	inf	1151.54	979.77	577.16	52828.94	210.73
51	776.04	558.97	393.58	365.91	0.00	-nan	inf	1221.39	955.06	547.13	45870.58	214.76
52	791.06	543.71	373.76	362.03	0.00	-nan	inf	1161.57	1021.80	567.28	44275.31	211.61
53	803.43	564.55	379.37	350.33	0.00	-nan	inf	1167.68	991.16	564.64	59519.25	213.28
54	795.90	520.14	363.71	371.59	0.00	-nan	inf	1121.94	949.69	550.35	52650.84	206.31
55	799.06	530.07	366.82	328.55	0.00	-nan	inf	1138.93	990.61	545.68	55713.78	207.56
56	834.68	529.94	382.68	336.11	0.00	-nan	inf	1186.89	987.52	549.31	46322.09	211.72
57	785.22	543.69	367.35	330.04	0.00	-nan	inf	1129.12	984.55	534.45	48150.04	205.54
58	785.63	525.14	363.96	358.09	0.00	-nan	inf	1122.26	961.23	572.04	55333.04	207.39
59	777.70	520.00	351.46	341.86	0.00	-nan	inf	1064.52	886.98	552.57	44084.72	203.52
60	806.25	536.06	362.48	333.47	0.00	-nan	inf	1108.45	958.20	549.43	49750.05	205.45
61	776.30	525.52	357.42	332.50	0.00	-nan	inf	1098.98	932.00	569.34	44483.38	207.29
62	789.46	524.41	371.64	359.41	0.00	-nan	inf	1123.35	997.00	573.90	49090.31	209.81
63	769.44	501.31	344.73	368.53	0.00	-nan	inf	1038.46	938.79	540.86	48317.30	200.31
64	803.11	507.36	338.36	352.22	0.00	-nan	inf	1033.32	920.01	547.08	51621.04	197.05
65	780.25	541.54	353.34	340.02	0.00	-nan	inf	1075.43	910.31	558.36	51393.55	204.39
66	801.47	599.48	386.38	339.26	0.00	-nan	inf	1165.38	939.14	575.58	44843.16	215.28
67	763.92	504.74	338.59	374.98	0.00	-nan	inf	1033.17	956.58	570.64	48575.51	200.46
68	795.56	512.64	345.89	364.48	0.00	-nan	inf	1046.82	953.89	544.60	51536.08	200.92
69	769.96	504.82	335.05	344.03	0.00	-nan	inf	1011.44	927.65	557.07	45658.08	197.07
70	789.18	513.90	340.87	353.56	0.00	-nan	inf	1026.30	904.51	547.59	43510.17	199.00
71	764.54	522.49	339.04	364.30	0.00	-nan	inf	1020.45	909.31	534.65	44416.43	197.43
72	804.25	539.89	357.85	345.38	0.00	-nan	inf	1062.36	910.37	548.38	47124.08	204.41
