1	0.245	613	156.41	0.000	0	inf	613	0
2	0.307	789	160.51	0.000	0	inf	789	0
3	0.322	851	165.33	0.000	0	inf	851	0
4	0.355	915	160.89	0.000	0	inf	915	0
5	0.401	1020	159.08	0.000	0	inf	1020	0
6	0.387	1052	169.99	0.000	0	inf	1052	0
7	0.458	1095	149.34	0.000	0	inf	1095	0
8	0.501	1156	144.20	0.000	0	inf	1156	0
9	0.521	1171	140.60	0.000	0	inf	1171	0
10	0.514	1220	148.44	0.000	0	inf	1220	0
11	0.562	1229	136.56	0.000	0	inf	1229	0
12	0.572	1263	138.06	0.000	0	inf	1263	0
13	0.550	1339	152.14	0.000	0	inf	1339	0
14	0.639	1422	139.01	0.000	0	inf	1422	0
15	0.521	1441	172.76	0.000	0	inf	1441	0
16	0.569	1454	159.71	0.000	0	inf	1454	0
17	0.670	1498	139.75	0.000	0	inf	1498	0
18	0.700	1522	135.86	0.000	0	inf	1522	0
19	0.676	1580	146.00	0.000	0	inf	1580	0
20	0.727	1535	132.04	0.000	0	inf	1535	0
21	0.796	2089	164.10	0.000	0	inf	2089	0
22	1.072	2405	140.21	0.000	0	inf	2405	0
23	1.024	2532	154.57	0.000	0	inf	2532	0
24	1.173	2796	148.98	0.000	0	inf	2796	0
25	1.163	2912	156.51	0.000	0	inf	2912	0
26	1.233	3060	155.13	0.000	0	inf	3060	0
27	1.353	3199	147.77	0.000	0	inf	3199	0
28	1.259	3400	168.85	0.000	0	inf	3400	0
29	1.385	3497	157.83	0.000	0	inf	3497	0
30	1.439	3538	153.70	0.000	0	inf	3538	0
31	1.531	3748	152.99	0.000	0	inf	3748	0
32	1.447	3749	161.88	0.000	0	inf	3749	0
33	1.566	4016	160.31	0.000	0	inf	4016	0
34	1.713	4159	151.77	0.000	0	inf	4159	0
35	1.689	4358	161.23	0.000	0	inf	4358	0
36	1.760	4534	160.99	0.000	0	inf	4534	0
37	1.769	4579	161.77	0.000	0	inf	4579	0
38	1.991	4921	154.49	0.000	0	inf	4921	0
39	1.968	4954	157.29	0.000	0	inf	4954	0
40	2.081	5027	150.95	0.000	0	inf	5027	0
41	2.122	5175	152.44	0.000	0	inf	5175	0
42	2.072	5225	157.58	0.000	0	inf	5225	0
43	2.181	5217	149.52	0.000	0	inf	5217	0
44	2.098	5327	158.70	0.000	0	inf	5327	0
45	2.025	5356	165.27	0.000	0	inf	5356	0
46	1.938	5447	175.68	0.000	0	inf	5447	0
47	2.115	5535	163.55	0.000	0	inf	5535	0
48	2.214	5595	157.97	0.000	0	inf	5595	0
49	2.304	5628	152.69	0.000	0	inf	5628	0
50	2.415	5739	148.50	0.000	0	inf	5739	0
51	2.255	5681	157.44	0.000	0	inf	5681	0
52	2.379	5652	148.49	0.000	0	inf	5652	0
53	2.341	5659	151.10	0.000	0	inf	5659	0
54	2.456	5749	146.32	0.000	0	inf	5749	0
55	2.421	5846	150.89	0.000	0	inf	5846	0
56	2.319	5817	156.76	0.000	0	inf	5817	0
57	2.452	5876	149.79	0.000	0	inf	5876	0
58	2.480	5925	149.32	0.000	0	inf	5925	0
59	2.634	6081	144.28	0.000	0	inf	6081	0
60	2.513	6020	149.72	0.000	0	inf	6020	0
61	2.526	6050	149.69	0.000	0	inf	6050	0
62	2.502	6063	151.47	0.000	0	inf	6063	0
63	2.718	6265	144.05	0.000	0	inf	6265	0
64	2.730	6249	143.08	0.000	0	inf	6249	0
65	2.632	6379	151.46	0.000	0	inf	6379	0
66	2.418	6347	164.02	0.000	0	inf	6347	0
67	2.743	6472	147.48	0.000	0	inf	6472	0
68	2.673	6302	147.35	0.000	0	inf	6302	0
69	2.775	6386	143.85	0.000	0	inf	6386	0
70	2.748	6405	145.66	0.000	0	inf	6405	0
71	2.769	6463	145.85	0.000	0	inf	6463	0
72	2.660	6533	153.53	0.000	0	inf	6533	0
73	2.836	6423	141.54	0.000	0	inf	6423	0
74	2.830	6438	142.16	0.000	0	inf	6438	0
75	2.696	6392	148.19	0.000	0	inf	6392	0
76	2.835	6611	145.74	0.000	0	inf	6611	0
77	2.664	6433	150.90	0.000	0	inf	6433	0
78	2.704	6411	148.19	0.000	0	inf	6411	0
79	2.862	6659	145.44	0.000	0	inf	6659	0
80	2.999	6701	139.65	0.000	0	inf	6701	0
81	2.951	6690	141.70	0.000	0	inf	6690	0
82	2.897	6801	146.73	0.000	0	inf	6801	0
83	2.975	6808	143.01	0.000	0	inf	6808	0
84	3.011	6858	142.36	0.000	0	inf	6858	0
85	3.085	6925	140.28	0.000	0	inf	6925	0
86	2.974	7094	149.10	0.000	0	inf	7094	0
87	3.096	7106	143.47	0.000	0	inf	7106	0
88	3.042	6875	141.26	0.000	0	inf	6875	0
89	3.124	7028	140.62	0.000	0	inf	7028	0
90	3.021	7000	144.83	0.000	0	inf	7000	0
91	3.160	7119	140.78	0.000	0	inf	7119	0
92	2.958	7024	148.42	0.000	0	inf	7024	0
93	2.972	7119	149.71	0.000	0	inf	7119	0
94	2.995	7086	147.89	0.000	0	inf	7086	0
95	3.124	7080	141.62	0.000	0	inf	7080	0
96	2.991	7216	150.79	0.000	0	inf	7216	0
97	2.957	7185	151.86	0.000	0	inf	7185	0
98	3.248	7363	141.66	0.000	0	inf	7363	0
99	3.103	7323	147.52	0.000	0	inf	7323	0
100	3.240	7318	141.15	0.000	0	inf	7318	0
101	3.316	7375	138.98	0.000	0	inf	7375	0
102	3.315	7384	139.21	0.000	0	inf	7384	0
103	3.165	7399	146.12	0.000	0	inf	7399	0
104	3.318	7382	139.05	0.000	0	inf	7382	0
105	3.339	7419	138.89	0.000	0	inf	7419	0
106	3.150	7390	146.64	0.000	0	inf	7390	0
107	3.316	7342	138.39	0.000	0	inf	7342	0
108	3.336	7340	137.53	0.000	0	inf	7340	0
109	3.373	7478	138.57	0.000	0	inf	7478	0
110	3.276	7428	141.73	0.000	0	inf	7428	0
111	3.357	7453	138.76	0.000	0	inf	7453	0
112	3.370	7580	140.57	0.000	0	inf	7580	0
113	3.371	7618	141.22	0.000	0	inf	7618	0
114	3.351	7681	143.25	0.000	0	inf	7681	0
115	3.415	7624	139.53	0.000	0	inf	7624	0
116	3.470	7747	139.53	0.000	0	inf	7747	0
117	3.436	7732	140.66	0.000	0	inf	7732	0
118	3.490	7825	140.15	0.000	0	inf	7825	0
119	3.485	7804	139.96	0.000	0	inf	7804	0
120	3.406	7696	141.21	0.000	0	inf	7696	0
