1	249537	159862	34173	55502	0	111776	0
2	251390	42839	71369	137182	0	41115	0
3	250972	40653	71374	138945	0	39450	0
4	254780	44913	71540	138327	0	43144	0
5	256606	42749	72310	141547	0	41539	0
6	256867	41434	72682	142751	0	40346	0
7	254919	42206	71836	140877	0	40930	0
8	250497	41311	70917	138269	0	39950	0
9	246761	40387	70177	136197	0	39416	0
10	244263	39350	69705	135208	0	38337	0
11	243386	39476	69430	134480	0	38521	0
12	244688	38497	69913	136278	0	37792	0
13	245467	38376	70160	136931	0	37717	0
14	244791	39145	69808	135838	0	38316	0
15	244708	38438	70027	136243	0	37776	0
16	245389	38926	70021	136442	0	38089	0
17	245723	38506	70122	137095	0	37823	0
18	247015	39188	70323	137504	0	37656	0
19	243690	37744	69846	136100	0	37162	0
20	240544	37263	69118	134163	0	36669	0
21	244661	46195	64176	134290	0	44539	0
22	245791	45170	63294	137327	0	43499	0
23	246939	43582	63554	139803	0	42301	0
24	246174	42179	62510	141485	0	41044	0
25	248131	42342	62140	143649	0	41380	0
26	246017	40353	61495	144169	0	39522	0
27	245961	40021	60691	145249	0	39279	0
28	247822	41195	60027	146600	0	40175	0
29	245858	40004	59021	146833	0	39145	0
30	245800	40065	58251	147484	0	39229	0
31	246060	39817	58302	147941	0	38981	0
32	244499	39009	57205	148285	0	38343	0
33	246200	38731	57289	150180	0	38178	0
34	248028	38959	57194	151875	0	38329	0
35	247870	39237	55849	152784	0	38429	0
36	248135	39745	55403	152987	0	38952	0
37	245908	38988	54512	152408	0	38247	0
38	247526	40012	48462	159052	0	39047	0
39	242770	38383	47143	157244	0	37418	0
40	242933	37921	45771	159241	0	37354	0
41	244724	37536	46081	161107	0	37003	0
42	245523	38404	46077	161042	0	37674	0
43	245124	38696	45931	160497	0	37871	0
44	246563	39528	46362	160673	0	38572	0
45	245308	37880	46428	161000	0	37364	0
46	245741	38972	46548	160221	0	38139	0
47	245892	37546	46515	161831	0	37091	0
48	246031	37719	46639	161673	0	36793	0
49	246043	38369	46461	161213	0	37645	0
50	247412	39128	46548	161736	0	38296	0
51	244868	38667	46245	159956	0	37930	0
52	245668	38563	46358	160747	0	37877	0
53	242923	37650	46033	159240	0	37000	0
54	245004	37453	46454	161097	0	36905	0
55	245182	37510	46586	161086	0	37049	0
56	244605	37950	46500	160155	0	37322	0
57	246056	38298	46692	161066	0	37593	0
58	247475	38354	47053	162068	0	37749	0
59	249314	38875	47475	162964	0	37853	0
60	247554	38306	47330	161918	0	37695	0
61	246712	37638	47033	162041	0	37162	0
62	249839	38192	47806	163841	0	37664	0
63	251067	38726	47969	164372	0	37848	0
64	250896	38714	48051	164131	0	38044	0
65	251866	38915	48213	164738	0	38188	0
66	250692	38791	48020	163881	0	38077	0
67	252155	38693	48491	164971	0	38082	0
68	248920	37972	48067	162881	0	37385	0
69	249723	37938	48264	163521	0	37451	0
70	251074	39006	48380	163688	0	38125	0
71	251491	38626	48722	164143	0	37971	0
72	251396	38493	48859	164044	0	37643	0
73	248641	38300	48018	162323	0	37696	0
74	249183	38322	48161	162700	0	37566	0
75	248516	37830	48109	162577	0	37353	0
76	250948	37990	48583	164375	0	37531	0
77	251635	41739	48716	161180	0	40161	0
78	249967	37759	48781	163427	0	37351	0
79	252576	38718	49364	164494	0	38064	0
80	252471	39073	49254	164144	0	38311	0
81	252820	38972	49441	164407	0	38284	0
82	252776	38913	49729	164134	0	38231	0
83	253110	39897	49630	163583	0	39058	0
84	251499	37255	49551	164693	0	36968	0
85	253077	38408	49882	164787	0	37894	0
86	257959	39409	51115	167435	0	38682	0
87	256617	39349	50905	166363	0	38600	0
88	255248	39571	50496	165181	0	38788	0
89	253460	38862	50181	164417	0	38226	0
90	254827	39547	50549	164731	0	38727	0
91	252860	38454	50004	164402	0	37903	0
92	252531	38406	50099	164026	0	37847	0
93	253044	38257	50025	164762	0	37743	0
94	250826	37747	49487	163592	0	37154	0
95	251197	37697	49697	163803	0	37350	0
96	253235	38127	50240	164868	0	37677	0
97	252542	37978	50028	164536	0	37468	0
98	254776	38545	50511	165720	0	37959	0
99	254655	39005	50659	164991	0	38401	0
100	256650	39221	51248	166181	0	38539	0
101	258237	39577	51641	167019	0	38844	0
102	258769	39649	51714	167406	0	38818	0
103	258796	39514	51961	167321	0	38908	0
104	257414	39345	51566	166503	0	38601	0
105	257960	38862	51712	167386	0	38330	0
106	256018	38151	51341	166526	0	37670	0
107	257673	39028	51707	166938	0	38253	0
108	256319	38826	51460	166033	0	38197	0
109	257668	39208	51774	166686	0	38552	0
110	256521	38670	51496	166355	0	38143	0
111	257759	39017	51747	166995	0	38447	0
112	258148	38407	51978	167763	0	37928	0
113	259589	38973	52328	168288	0	38471	0
114	260121	39358	52388	168375	0	38192	0
115	259877	39281	52451	168145	0	38656	0
116	259186	39225	52223	167738	0	38582	0
117	258239	38985	52000	167254	0	38384	0
118	259207	39010	52250	167947	0	38400	0
119	259409	38751	52311	168347	0	38282	0
120	257151	38559	51674	166918	0	38043	0
