27	4.453	2.896	4.391	5.016	1.118	5.727	0.000	4.294	0.059	10.576
28	4.441	2.966	4.037	4.684	1.261	5.572	0.000	5.093	0.073	10.760
29	4.448	2.796	4.327	4.879	1.166	5.398	0.000	4.534	0.059	10.439
30	4.414	2.885	4.390	5.222	1.183	5.490	0.000	4.619	0.057	10.744
31	4.434	3.013	4.643	5.521	1.396	5.769	0.000	4.830	0.057	11.320
32	4.380	2.963	4.481	5.145	1.080	5.334	0.000	4.858	0.055	10.843
33	4.446	2.793	4.318	5.309	1.266	5.424	0.000	4.061	0.054	10.416
34	4.437	3.004	4.690	5.891	1.065	5.637	0.000	4.964	0.056	11.730
35	4.450	2.962	4.666	5.821	1.115	5.490	0.000	4.660	0.056	11.379
36	4.455	3.134	4.570	5.881	1.098	5.609	0.000	4.881	0.051	11.579
37	4.481	2.929	4.490	5.811	1.004	5.676	0.000	4.847	0.054	11.491
38	4.450	3.143	4.965	6.539	1.419	6.127	0.000	5.281	0.056	12.623
39	4.386	3.263	4.929	6.373	1.213	5.886	0.000	4.932	0.050	12.077
40	4.359	3.221	4.922	6.667	1.085	5.694	0.000	4.686	0.045	12.185
41	4.368	3.212	4.903	6.843	0.994	5.816	0.000	4.718	0.054	12.402
42	4.433	3.079	4.521	6.542	1.081	5.487	0.000	4.177	0.061	11.446
43	4.397	3.267	5.082	7.055	1.163	5.991	0.000	5.109	0.061	12.909
44	4.445	3.189	4.853	6.632	1.212	6.037	0.000	5.043	0.053	12.590
45	4.417	3.058	4.498	6.528	1.189	5.929	0.000	5.113	0.061	12.413
46	4.418	3.214	3.759	6.102	1.236	5.699	0.000	4.762	0.052	11.833
47	4.432	3.159	4.728	6.698	1.046	5.802	0.000	4.566	0.049	12.058
48	4.419	3.402	5.029	6.902	1.168	5.709	0.000	4.959	0.058	12.603
49	4.408	3.538	5.282	7.215	1.207	6.033	0.000	4.909	0.055	12.938
50	4.415	3.620	5.259	7.539	1.187	6.264	0.000	4.819	0.053	13.199
51	4.379	3.549	4.928	6.999	1.185	5.880	0.000	5.034	0.060	12.826
52	4.396	3.493	5.082	7.393	1.195	6.311	0.000	4.871	0.062	13.059
53	4.345	3.402	4.841	7.204	1.205	6.030	0.000	4.841	0.046	12.815
54	4.385	3.462	5.297	7.575	1.130	6.329	0.000	5.006	0.052	13.355
55	4.396	3.451	5.203	7.518	1.281	6.284	0.000	5.054	0.050	13.287
56	4.394	3.298	5.194	7.193	1.268	6.242	0.000	5.011	0.059	13.001
57	4.415	3.525	5.092	7.536	1.302	6.290	0.000	5.180	0.057	13.468
58	4.446	3.543	5.300	7.647	1.202	6.160	0.000	4.866	0.050	13.420
59	4.430	3.606	5.393	7.978	1.277	6.449	0.000	5.075	0.064	13.778
60	4.449	3.455	5.197	7.685	1.290	6.422	0.000	5.070	0.056	13.559
61	4.402	3.576	5.283	7.767	1.270	6.346	0.000	4.876	0.062	13.392
62	4.494	3.560	5.359	7.562	1.193	6.223	0.000	4.897	0.057	13.395
63	4.472	3.669	5.631	8.189	1.179	6.610	0.000	5.219	0.058	14.092
64	4.481	3.512	5.559	8.336	1.233	6.562	0.000	5.156	0.055	14.315
65	4.482	3.628	5.227	8.012	1.285	6.604	0.000	5.070	0.055	13.851
66	4.492	3.517	4.701	7.295	1.285	6.152	0.000	4.897	0.063	13.092
67	4.507	3.709	5.614	8.369	1.158	6.585	0.000	4.966	0.058	14.136
68	4.435	3.517	5.458	8.090	1.169	6.327	0.000	5.138	0.054	13.927
69	4.473	3.645	5.559	8.376	1.237	6.410	0.000	5.038	0.061	14.240
70	4.483	3.574	5.489	8.274	1.237	6.594	0.000	5.151	0.065	14.174
71	4.497	3.696	5.409	8.336	1.190	6.383	0.000	5.286	0.064	14.314
72	4.480	3.513	5.233	7.895	1.252	6.136	0.000	5.152	0.060	13.822
73	4.453	3.630	5.585	8.462	1.278	6.628	0.000	4.917	0.065	14.231
74	4.414	3.655	5.481	8.495	1.210	6.586	0.000	5.211	0.059	14.285
75	4.456	3.522	5.188	8.102	1.091	6.409	0.000	5.015	0.054	13.809
76	4.483	3.635	5.503	8.496	1.218	6.396	0.000	5.069	0.056	14.304
77	4.488	3.513	5.404	8.088	1.368	6.636	0.000	5.305	0.085	14.143
78	4.474	3.626	5.310	8.095	1.167	6.427	0.000	4.839	0.060	13.712
79	4.497	3.675	5.709	8.540	1.243	6.679	0.000	5.459	0.055	14.624
80	4.492	3.791	5.805	8.817	1.224	6.738	0.000	5.316	0.060	14.799
81	4.519	3.859	5.378	8.788	1.319	6.836	0.000	5.158	0.068	14.619
82	4.505	3.606	5.588	8.669	1.369	6.701	0.000	5.270	0.052	14.743
83	4.518	3.717	5.549	8.871	1.210	6.759	0.000	5.367	0.059	14.984
84	4.483	3.620	5.591	8.817	1.240	6.626	0.000	4.885	0.049	14.563
85	4.502	3.788	5.760	9.034	1.280	6.797	0.000	5.245	0.054	15.033
86	4.615	3.743	5.642	8.878	1.262	6.686	0.000	5.129	0.059	14.795
87	4.541	3.772	5.930	9.241	1.405	6.673	0.000	5.531	0.062	15.502
88	4.559	3.645	5.672	8.865	1.372	6.779	0.000	5.201	0.065	14.792
89	4.512	3.714	5.760	9.192	1.198	6.745	0.000	5.227	0.062	15.703
90	4.522	3.672	5.646	8.926	1.263	6.751	0.000	5.233	0.051	14.957
91	4.503	3.747	5.601	9.260	1.309	6.796	0.000	5.329	0.060	15.351
92	4.503	3.499	5.447	8.776	1.213	6.457	0.000	4.977	0.055	14.523
93	4.513	3.658	5.567	8.754	1.238	6.193	0.000	5.058	0.061	14.544
94	4.467	3.651	5.281	8.850	1.263	6.531	0.000	5.079	0.062	14.704
95	4.463	3.732	5.646	9.241	1.143	6.801	0.000	5.222	0.060	15.227
96	4.542	3.662	5.493	8.906	1.286	6.470	0.000	4.994	0.056	14.675
97	4.514	3.644	5.550	8.651	1.164	5.830	0.000	5.065	0.055	14.499
98	4.525	3.780	5.722	9.459	1.315	6.727	0.000	5.154	0.053	15.430
99	4.528	3.753	5.559	9.098	1.255	6.091	0.000	5.158	0.066	14.897
100	4.546	3.857	5.783	9.529	1.424	7.066	0.000	5.291	0.064	15.611
101	4.580	3.884	5.777	9.573	1.271	7.078	0.000	5.512	0.059	15.772
102	4.596	3.823	5.693	9.662	1.219	7.060	0.000	5.335	0.058	15.763
103	4.621	3.847	5.485	9.326	1.268	6.917	0.000	5.160	0.064	15.180
104	4.582	3.809	5.853	9.591	1.311	6.885	0.000	5.397	0.055	15.709
105	4.583	3.846	6.013	9.615	1.271	6.901	0.000	5.434	0.050	15.874
106	4.533	3.818	5.555	9.272	1.297	6.825	0.000	5.214	0.057	15.205
107	4.553	3.849	5.939	9.629	1.256	7.037	0.000	5.517	0.066	16.090
108	4.572	3.793	5.856	9.599	1.317	7.037	0.000	5.187	0.050	15.525
109	4.533	3.823	5.986	9.803	1.312	7.108	0.000	5.553	0.063	16.067
110	4.519	3.756	5.791	9.602	1.294	6.958	0.000	5.246	0.058	15.673
111	4.568	3.817	5.895	9.815	1.265	7.060	0.000	5.243	0.054	15.850
