1	8.791	8.337	12.743	1.836	11.383	0.000	0.000	32.429	7.284	35.622
2	9.306	4.475	7.185	3.960	0.724	2.756	0.000	6.457	0.092	11.272
3	9.226	4.524	7.414	4.738	1.087	4.432	0.000	7.307	0.130	12.815
4	9.191	4.585	7.284	4.910	0.803	3.497	0.000	6.726	0.085	12.669
5	9.187	4.875	7.853	5.210	1.268	5.033	0.000	7.769	0.209	13.990
6	9.324	4.589	7.429	4.905	0.777	3.580	0.000	6.853	0.091	12.642
7	9.313	4.751	7.524	5.096	0.797	3.618	0.000	7.143	0.084	13.108
8	9.333	4.439	7.199	4.937	0.753	3.833	0.000	6.618	0.072	12.494
9	9.324	4.526	7.306	4.955	0.794	3.826	0.000	6.759	0.071	12.613
10	9.249	4.498	7.396	5.139	0.777	3.785	0.000	7.116	0.070	13.118
11	9.340	4.520	7.155	5.054	0.590	1.812	0.000	6.002	0.031	12.171
12	9.290	4.610	7.128	5.336	0.548	1.797	0.000	6.564	0.028	12.892
13	9.249	4.675	7.309	5.296	0.592	1.831	0.000	6.695	0.034	12.931
14	9.267	4.638	7.212	5.045	0.553	1.968	0.000	6.607	0.033	12.750
15	9.223	4.669	7.363	5.390	0.576	1.752	0.000	6.555	0.039	12.948
16	9.229	4.743	7.575	5.266	0.783	3.561	0.000	7.165	0.067	13.405
17	9.244	4.550	7.377	5.013	0.762	3.698	0.000	7.013	0.064	12.965
18	9.197	4.729	7.582	5.689	0.744	3.798	0.000	7.149	0.075	13.824
19	9.209	4.777	7.494	5.655	0.632	2.918	0.000	6.926	0.047	13.480
20	9.237	4.815	7.349	5.657	0.641	2.844	0.000	6.786	0.056	13.412
21	9.245	5.034	7.689	5.749	0.613	2.795	0.000	7.063	0.043	13.667
22	9.234	4.849	7.487	5.653	0.674	2.875	0.000	7.063	0.053	13.657
23	9.164	4.773	7.577	5.819	0.644	3.349	0.000	7.167	0.061	13.794
24	9.185	4.773	7.495	5.939	0.655	3.271	0.000	7.110	0.057	13.846
25	9.194	4.763	7.465	5.288	0.686	3.403	0.000	7.059	0.062	13.310
26	9.191	4.738	7.416	5.739	0.696	3.322	0.000	6.770	0.056	13.484
27	9.262	4.827	7.688	5.886	0.672	3.242	0.000	7.374	0.058	14.149
28	9.188	4.859	7.556	5.814	0.631	2.701	0.000	6.879	0.043	13.641
29	9.193	4.803	7.593	5.548	0.593	2.785	0.000	7.483	0.050	13.825
30	9.154	4.852	7.649	6.236	0.622	2.734	0.000	7.028	0.046	14.118
31	9.226	4.975	7.723	6.111	0.661	2.895	0.000	6.963	0.045	13.932
32	9.207	4.940	7.709	6.009	0.653	2.729	0.000	7.386	0.050	14.536
33	9.162	4.942	7.588	6.122	0.618	2.637	0.000	7.015	0.044	14.035
34	9.279	4.755	7.415	6.068	0.607	2.645	0.000	6.684	0.055	13.669
35	9.182	4.897	7.647	6.115	0.606	2.685	0.000	7.123	0.045	14.059
36	9.166	4.989	7.657	6.154	0.596	2.588	0.000	7.024	0.045	14.046
37	9.160	4.878	7.657	6.183	0.644	2.640	0.000	7.038	0.047	14.143
38	9.166	5.084	7.873	6.498	0.736	4.197	0.000	7.393	0.062	14.716
39	9.148	5.062	7.926	6.490	0.711	4.043	0.000	7.293	0.069	14.730
40	9.140	5.217	8.085	6.618	0.716	4.197	0.000	7.895	0.071	15.480
41	9.179	4.983	7.809	6.332	0.571	2.226	0.000	7.324	0.037	14.489
42	9.154	4.869	7.635	6.335	0.517	2.159	0.000	7.003	0.037	14.166
43	9.156	4.938	7.791	6.678	0.545	2.239	0.000	7.006	0.039	14.543
44	9.194	4.916	7.659	6.589	0.574	2.230	0.000	7.023	0.043	14.448
45	9.211	5.258	8.125	6.837	1.073	4.296	0.000	8.211	0.082	15.870
46	9.154	5.124	8.119	7.044	0.777	4.329	0.000	7.543	0.075	15.400
47	9.140	5.117	7.910	6.735	0.695	4.539	0.000	7.623	0.082	15.172
48	9.121	5.207	8.010	7.057	0.777	4.458	0.000	7.826	0.076	15.691
49	9.166	5.285	8.088	6.819	0.773	4.457	0.000	7.963	0.077	15.572
50	9.138	5.237	8.018	7.149	0.739	4.231	0.000	7.544	0.063	15.572
51	9.101	5.403	8.303	7.480	1.251	5.920	0.000	8.458	0.104	16.731
52	9.132	5.295	8.067	7.317	0.526	2.317	0.000	7.082	0.044	15.227
53	9.127	5.005	7.870	6.817	0.555	2.413	0.000	7.298	0.039	14.879
54	9.115	5.259	8.099	7.423	0.551	2.461	0.000	7.410	0.043	15.617
55	9.153	5.258	8.070	7.347	0.550	2.409	0.000	7.647	0.052	15.744
56	9.112	5.316	8.050	7.047	0.523	2.525	0.000	7.955	0.048	16.010
57	9.179	5.333	8.105	6.997	0.552	2.434	0.000	7.701	0.044	15.454
58	9.140	5.103	7.914	6.690	0.544	2.421	0.000	8.001	0.041	15.578
59	9.091	5.480	8.362	8.100	0.564	2.484	0.000	7.843	0.046	16.900
60	9.135	5.417	8.349	7.452	0.565	2.388	0.000	8.594	0.045	16.812
61	9.113	5.315	8.197	7.283	0.565	2.450	0.000	8.063	0.045	16.117
62	9.115	5.226	8.063	7.320	0.573	2.521	0.000	7.658	0.048	15.815
63	9.088	5.367	8.194	7.461	0.534	2.473	0.000	8.006	0.051	16.271
64	9.102	5.210	8.193	7.256	0.565	2.506	0.000	7.881	0.047	15.880
65	9.115	5.309	8.473	8.305	0.305	1.347	0.000	7.012	0.027	16.149
66	9.117	5.085	8.054	7.470	0.296	1.392	0.000	7.127	0.021	15.450
67	9.125	5.438	8.423	8.743	0.294	1.375	0.000	7.124	0.024	16.674
68	9.104	5.463	8.498	8.661	0.308	1.388	0.000	7.436	0.025	16.948
69	9.092	5.672	8.657	9.060	0.412	2.032	0.000	8.215	0.031	18.020
70	9.122	5.948	8.953	9.419	0.533	3.003	0.000	8.516	0.053	18.690
71	9.055	6.096	9.149	10.191	0.532	2.913	0.000	8.517	0.054	19.444
