88	0.9695	32.7343	0.9695	32.7343	0.9949	195.3284
89	0.9696	32.8903	0.9696	32.8903	0.9949	194.4917
90	0.9697	33.0210	0.9697	33.0210	0.9949	195.3392
91	0.9573	23.4321	0.9573	23.4321	0.9927	137.7502
92	0.9795	48.7279	0.9795	48.7279	0.9965	288.2139
93	0.9794	48.5420	0.9794	48.5420	0.9965	288.9743
94	0.9796	48.9513	0.9796	48.9513	0.9966	298.2835
95	0.9793	48.2519	0.9793	48.2519	0.9965	285.2251
96	0.9796	48.9290	0.9796	48.9290	0.9966	296.1263
97	0.9590	24.4161	0.9590	24.4161	0.9925	133.4492
98	0.9593	24.5855	0.9593	24.5855	0.9928	138.6158
99	0.9527	21.1494	0.9527	21.1494	0.9899	99.1792
100	0.9541	21.7795	0.9541	21.7795	0.9907	107.1471
101	0.9662	29.6045	0.9662	29.6045	0.9942	173.4876
102	0.9355	15.5011	0.9355	15.5011	0.9888	89.3298
103	0.9827	57.8764	0.9827	57.8764	0.9971	343.5322
104	0.9666	29.9111	0.9666	29.9111	0.9946	183.5388
105	0.9825	57.1681	0.9825	57.1681	0.9970	335.4952
106	0.9662	29.5684	0.9662	29.5684	0.9941	170.1160
107	0.9827	57.8852	0.9827	57.8852	0.9971	343.6785
108	0.9823	56.4852	0.9823	56.4852	0.9969	320.7323
109	0.9823	56.6080	0.9823	56.6080	0.9969	323.0382
110	0.9823	56.6502	0.9823	56.6502	0.9970	329.5314
111	0.9763	42.2668	0.9763	42.2668	0.9952	207.8565
112	0.9650	28.5850	0.9650	28.5850	0.9927	137.6281
113	0.9724	36.1980	0.9724	36.1980	0.9947	186.9617
114	0.9675	30.7907	0.9675	30.7907	0.9941	169.3125
115	0.9813	53.4766	0.9813	53.4766	0.9966	295.2976
116	0.9854	68.5874	0.9854	68.5874	0.9973	376.1289
117	0.9712	34.7447	0.9712	34.7447	0.9950	199.7362
118	0.9664	29.7941	0.9664	29.7941	0.9942	173.6017
119	0.9892	92.6862	0.9892	92.6862	0.9980	509.1172
120	0.9793	48.2998	0.9793	48.2998	0.9962	265.2878
121	0.9788	47.2398	0.9788	47.2398	0.9962	262.6594
122	0.9768	43.0434	0.9768	43.0434	0.9958	237.1528
123	0.9603	25.1660	0.9603	25.1660	0.9929	140.1152
124	0.9743	38.9781	0.9743	38.9781	0.9953	214.3369
125	0.9886	87.7151	0.9886	87.7151	0.9979	477.3081
126	0.9712	34.7004	0.9712	34.7004	0.9946	184.2203
127	0.9761	41.9239	0.9761	41.9239	0.9954	219.6862
128	0.9744	39.0244	0.9744	39.0244	0.9951	203.6045
129	0.9720	35.7686	0.9720	35.7686	0.9948	190.6086
130	0.9641	27.8541	0.9641	27.8541	0.9930	142.8529
131	0.9790	47.5978	0.9790	47.5978	0.9962	261.7895
132	0.9768	43.1779	0.9768	43.1779	0.9957	230.4512
133	0.9775	44.3785	0.9775	44.3785	0.9957	232.8450
134	0.9752	40.3689	0.9752	40.3689	0.9956	228.4034
135	0.9642	27.9231	0.9642	27.9231	0.9925	132.9474
136	0.9731	37.1580	0.9731	37.1580	0.9950	200.9413
137	0.9697	33.0180	0.9697	33.0180	0.9942	173.7977
138	0.9707	34.1739	0.9707	34.1739	0.9946	186.6097
139	0.9807	51.7985	0.9807	51.7985	0.9964	276.6212
140	0.9666	29.9419	0.9666	29.9419	0.9939	164.3814
141	0.9856	69.6586	0.9856	69.6586	0.9974	379.3975
142	0.9772	43.8825	0.9772	43.8825	0.9958	239.8819
143	0.9738	38.2144	0.9738	38.2144	0.9952	208.0766
144	0.9751	40.1814	0.9751	40.1814	0.9955	221.8456
145	0.9447	18.0672	0.9447	18.0672	0.9896	95.7669
146	0.9716	35.2122	0.9716	35.2122	0.9946	186.0912
147	0.9738	38.1096	0.9738	38.1096	0.9951	202.8420
148	0.9714	34.9511	0.9714	34.9511	0.9947	189.4231
149	0.9722	35.9699	0.9722	35.9699	0.9948	191.3057
150	0.9798	49.5936	0.9798	49.5936	0.9964	274.0091
151	0.9761	41.7963	0.9761	41.7963	0.9956	225.3457
152	0.9770	43.4427	0.9770	43.4427	0.9956	228.9926
153	0.9745	39.2296	0.9745	39.2296	0.9952	207.8156
154	0.9705	33.9084	0.9705	33.9084	0.9943	175.6729
155	0.9748	39.7126	0.9748	39.7126	0.9953	214.8235
156	0.9688	32.0972	0.9688	32.0972	0.9941	168.4345
157	0.9882	84.8107	0.9882	84.8107	0.9978	458.4530
158	0.9851	67.1563	0.9851	67.1563	0.9972	360.8069
159	0.9830	58.6707	0.9830	58.6707	0.9967	302.8219
160	0.9804	50.9358	0.9804	50.9358	0.9962	259.9827
161	0.9451	18.1992	0.9451	18.1992	0.9889	89.9194
162	0.9740	38.4840	0.9740	38.4840	0.9947	189.5806
163	0.9692	32.5142	0.9692	32.5142	0.9940	167.4701
164	0.9693	32.6155	0.9693	32.6155	0.9942	171.2004
165	0.9760	41.6577	0.9760	41.6577	0.9953	212.3617
166	0.9718	35.4401	0.9718	35.4401	0.9945	181.6967
167	0.9759	41.4177	0.9759	41.4177	0.9953	214.9239
168	0.9659	29.3363	0.9659	29.3363	0.9933	149.1331
169	0.9616	26.0129	0.9616	26.0129	0.9919	122.7379
170	0.9705	33.8517	0.9705	33.8517	0.9942	171.8780
171	0.9717	35.3755	0.9717	35.3755	0.9944	178.3932
172	0.9712	34.6764	0.9712	34.6764	0.9944	178.4327
173	0.9671	30.3933	0.9671	30.3933	0.9934	152.0165
174	0.9734	37.5325	0.9734	37.5325	0.9948	192.6303
175	0.9764	42.3752	0.9764	42.3752	0.9955	222.7905
176	0.9800	49.9597	0.9800	49.9597	0.9958	236.2321
177	0.9768	43.1487	0.9768	43.1487	0.9953	210.5854
178	0.9585	24.1166	0.9585	24.1166	0.9911	112.0718
179	0.9690	32.2374	0.9690	32.2374	0.9937	159.5232
180	0.9700	33.3034	0.9700	33.3034	0.9941	168.2064
181	0.9750	39.9515	0.9750	39.9515	0.9947	190.2756
182	0.9789	47.3887	0.9789	47.3887	0.9955	221.0822
