1	0	528385	528385
2	0	22978	529483
3	0	34524	530607
4	0	23324	530568
5	0	42683	532767
6	0	23814	532752
7	0	23251	532758
8	0	22700	532727
9	0	22623	532741
10	0	22491	532733
11	0	16939	532742
12	0	16780	532727
13	0	16789	532731
14	0	16801	532731
15	0	16889	532721
16	0	22559	532731
17	0	22165	532766
18	0	22086	532727
19	0	19409	532729
20	0	19386	532731
21	0	19105	532708
22	0	19180	532746
23	0	20466	532723
24	0	20461	532754
25	0	20590	532744
26	0	20270	532730
27	0	20447	532734
28	0	18673	532767
29	0	18654	532778
30	0	18715	532793
31	0	18837	532816
32	0	18529	532796
33	0	18212	532794
34	0	18092	532798
35	0	18085	532782
36	0	18046	532766
37	0	18100	532792
38	0	22381	532767
39	0	22105	532770
40	0	21929	532807
41	0	16831	532798
42	0	16777	532826
43	0	16667	532814
44	0	16593	532811
45	0	31646	532802
46	0	23056	532834
47	0	22458	532800
48	0	22355	532795
49	0	22432	532809
50	0	22249	532817
51	0	37460	532812
52	0	16540	532823
53	0	16635	532817
54	0	16715	532813
55	0	16590	532846
56	0	16612	532859
57	0	16560	532898
58	0	16552	532916
59	0	16784	532892
60	0	16506	532880
61	0	16561	532872
62	0	16698	532879
63	0	16522	532887
64	0	16500	532870
65	0	8640	532871
66	0	8593	532873
67	0	8593	532879
68	0	8704	532873
69	0	12586	532869
70	0	15630	532873
71	0	15328	532853
72	0	15184	532858
73	0	15165	532841
74	0	17036	532864
75	0	18478	532879
76	0	18048	532897
77	0	18746	532874
78	0	10253	532881
79	0	10210	532882
80	0	10147	532858
81	0	10095	532850
82	0	10151	532847
83	0	10085	532856
84	0	11346	532845
85	0	15787	532827
86	0	15020	532839
87	0	14974	532842
88	0	14997	532842
89	0	14940	532846
90	0	14904	532873
91	0	20947	532902
92	0	10083	532889
93	0	10090	532894
94	0	10038	532895
95	0	10171	532880
96	0	10034	532871
97	0	20149	532885
98	0	19979	532909
99	0	23194	532850
100	0	22479	532832
101	0	16672	532847
102	0	31907	532895
103	0	8521	532868
104	0	16466	532847
105	0	8626	532846
106	0	16621	532844
107	0	8514	532835
108	0	8678	532836
109	0	8734	532843
110	0	8665	532849
111	0	11612	532813
112	0	17132	532839
113	0	13560	532854
114	0	16010	532878
115	0	9188	532895
116	0	7196	532900
117	0	14207	532877
118	0	16629	532905
119	0	5293	532901
120	0	10157	532895
121	0	10411	532894
122	0	11447	532902
123	0	19571	532882
124	0	12609	532858
125	0	5622	532859
126	0	14200	532837
127	0	11701	532822
128	0	12576	532852
129	0	13757	532858
130	0	17690	532901
131	0	10383	532902
132	0	11361	532872
133	0	11060	532869
134	0	12208	532879
135	0	17548	532830
136	0	13280	532862
137	0	14869	532866
138	0	14385	532873
139	0	9521	532880
140	0	16400	532876
141	0	7059	532887
142	0	11239	532880
143	0	12893	532890
144	0	12211	532879
145	0	27378	532911
146	0	13921	532895
147	0	12889	532878
148	0	14027	532857
149	0	13656	532842
150	0	9901	532846
151	0	11781	532846
152	0	11354	532858
153	0	12503	532860
154	0	14486	532856
155	0	12417	532869
156	0	15335	532872
157	0	5800	532878
158	0	7323	532871
159	0	8402	532902
160	0	9637	532897
161	0	27018	532847
162	0	12764	532856
163	0	15176	532860
164	0	15100	532895
165	0	11797	532852
166	0	13888	532907
167	0	11877	532908
168	0	16799	532906
169	0	18916	532870
170	0	14545	532874
171	0	13867	532844
172	0	14167	532815
173	0	16154	532862
174	0	13105	532859
175	0	11589	532843
176	0	9830	532843
177	0	11350	532840
178	0	20373	532882
179	0	15249	532865
180	0	14732	532835
181	0	12308	532873
182	0	10371	532876
