1	0	0	0	0
2	0	0	0	1384
3	0	0	0	1404
4	0	0	0	1432
5	0	0	0	1447
6	0	0	0	1488
7	0	0	0	1505
8	0	0	0	1519
9	0	0	0	1536
10	0	0	0	1550
11	0	0	0	1564
12	0	0	0	1570
13	0	0	0	1577
14	0	0	0	1583
15	0	0	0	1590
16	0	0	0	1597
17	0	0	0	1611
18	0	0	0	1625
19	0	0	0	1636
20	0	0	0	1646
21	0	0	0	1656
22	0	0	0	1667
23	0	0	0	1682
24	0	0	0	1686
25	0	0	0	1693
26	0	0	0	1712
27	0	0	0	1726
28	0	0	0	1733
29	0	0	0	1747
30	0	0	0	1752
31	0	0	0	1763
32	0	0	0	1768
33	0	0	0	1780
34	0	0	0	1790
35	0	0	0	1804
36	0	0	0	1817
37	0	0	0	1828
38	0	0	0	1829
39	0	0	0	1846
40	0	0	0	1867
41	0	0	0	1880
42	0	0	0	1889
43	0	0	0	1902
44	0	0	0	1912
45	0	0	0	1927
46	0	0	0	1955
47	0	0	0	1966
48	0	0	0	2014
49	0	0	0	2047
50	0	0	0	2075
51	0	0	0	2086
52	0	0	0	2119
53	0	0	0	2138
54	0	0	0	2156
55	0	0	0	2181
56	0	0	0	2203
57	0	0	0	2231
58	0	0	0	2258
59	0	0	0	2282
60	0	0	0	2313
61	0	0	0	2358
62	0	0	0	2404
63	0	0	0	2466
64	0	0	0	2527
65	0	0	0	2622
66	0	0	0	2701
67	0	0	0	2805
68	0	0	0	2925
69	0	0	0	3101
70	0	0	0	3355
71	0	0	0	3698
72	0	0	0	4012
73	0	0	0	4523
74	0	0	0	5105
75	0	0	0	5950
76	0	0	0	6968
77	0	0	0	8260
78	0	0	0	9778
79	0	0	0	11615
80	0	0	0	13613
81	0	0	0	15985
82	0	0	0	18357
83	0	0	0	20923
84	0	0	0	23555
85	0	0	0	26219
86	0	0	0	28953
87	0	0	0	31850
88	0	0	0	34934
89	0	0	0	37944
90	0	0	0	41124
91	0	0	0	43630
92	0	0	0	46681
93	0	0	0	49567
94	0	0	0	52659
95	0	0	0	55682
96	0	0	0	58555
97	0	0	0	61128
98	0	0	0	63934
99	0	0	0	67271
100	0	0	0	68063
101	0	0	0	69728
102	0	0	0	69575
103	0	0	0	71840
104	0	0	0	73578
105	0	0	0	75953
106	0	0	0	77654
107	0	0	0	79960
108	0	0	0	82422
109	0	0	0	84920
110	0	0	0	87511
111	0	0	0	91411
112	0	0	0	91691
113	0	0	0	94843
114	0	0	0	96969
115	0	0	0	99776
116	0	0	0	102838
117	0	0	0	104464
118	0	0	0	105263
119	0	0	0	107799
120	0	0	0	108676
121	0	0	0	111415
122	0	0	0	113735
123	0	0	0	114635
124	0	0	0	115444
125	0	0	0	117900
126	0	0	0	118736
127	0	0	0	119980
128	0	0	0	121842
129	0	0	0	124458
130	0	0	0	125764
131	0	0	0	126994
132	0	0	0	129324
133	0	0	0	131236
134	0	0	0	133141
135	0	0	0	132330
136	0	0	0	133644
137	0	0	0	136522
138	0	0	0	139016
139	0	0	0	140789
140	0	0	0	142283
141	0	0	0	144795
142	0	0	0	145916
143	0	0	0	148584
144	0	0	0	150972
145	0	0	0	148868
146	0	0	0	149287
147	0	0	0	150330
148	0	0	0	151916
149	0	0	0	153407
150	0	0	0	155556
151	0	0	0	157514
152	0	0	0	158442
153	0	0	0	160144
154	0	0	0	161457
155	0	0	0	163370
156	0	0	0	164417
157	0	0	0	167094
158	0	0	0	169686
159	0	0	0	171478
160	0	0	0	172841
161	0	0	0	167560
162	0	0	0	167659
163	0	0	0	167876
164	0	0	0	168195
165	0	0	0	169058
166	0	0	0	171122
167	0	0	0	173271
168	0	0	0	173062
169	0	0	0	175051
170	0	0	0	177609
171	0	0	0	179552
172	0	0	0	181052
173	0	0	0	182869
174	0	0	0	185648
175	0	0	0	187887
176	0	0	0	188825
177	0	0	0	190155
178	0	0	0	188182
179	0	0	0	188713
180	0	0	0	189093
181	0	0	0	190103
182	0	0	0	191623
