1	0.000	0	-nan	0.000	0	-nan	0	0
2	0.442	1384	195.50	0.000	0	inf	1384	0
3	0.938	1404	93.57	0.000	0	inf	1404	0
4	1.078	1432	82.99	0.000	0	inf	1432	0
5	1.014	1447	89.20	0.000	0	inf	1447	0
6	1.069	1488	87.00	0.000	0	inf	1488	0
7	1.043	1505	90.20	0.000	0	inf	1505	0
8	1.105	1519	85.88	0.000	0	inf	1519	0
9	1.037	1536	92.58	0.000	0	inf	1536	0
10	1.030	1550	94.01	0.000	0	inf	1550	0
11	1.093	1564	89.46	0.000	0	inf	1564	0
12	1.094	1570	89.73	0.000	0	inf	1570	0
13	1.053	1577	93.63	0.000	0	inf	1577	0
14	0.981	1583	100.86	0.000	0	inf	1583	0
15	1.097	1590	90.59	0.000	0	inf	1590	0
16	1.036	1597	96.34	0.000	0	inf	1597	0
17	0.989	1611	101.81	0.000	0	inf	1611	0
18	1.145	1625	88.72	0.000	0	inf	1625	0
19	1.149	1636	88.99	0.000	0	inf	1636	0
20	1.176	1646	87.51	0.000	0	inf	1646	0
21	1.194	1656	86.67	0.000	0	inf	1656	0
22	1.107	1667	94.13	0.000	0	inf	1667	0
23	1.172	1682	89.67	0.000	0	inf	1682	0
24	1.159	1686	90.91	0.000	0	inf	1686	0
25	1.073	1693	98.65	0.000	0	inf	1693	0
26	1.188	1712	90.05	0.000	0	inf	1712	0
27	1.154	1726	93.48	0.000	0	inf	1726	0
28	1.181	1733	91.68	0.000	0	inf	1733	0
29	1.030	1747	105.98	0.000	0	inf	1747	0
30	1.281	1752	85.51	0.000	0	inf	1752	0
31	1.306	1763	84.35	0.000	0	inf	1763	0
32	1.162	1768	95.12	0.000	0	inf	1768	0
33	1.230	1780	90.45	0.000	0	inf	1780	0
34	1.199	1790	93.33	0.000	0	inf	1790	0
35	1.300	1804	86.75	0.000	0	inf	1804	0
36	1.224	1817	92.78	0.000	0	inf	1817	0
37	1.202	1828	95.06	0.000	0	inf	1828	0
38	1.295	1829	88.28	0.000	0	inf	1829	0
39	1.363	1846	84.63	0.000	0	inf	1846	0
40	1.340	1867	87.09	0.000	0	inf	1867	0
41	1.306	1880	89.98	0.000	0	inf	1880	0
42	1.303	1889	90.59	0.000	0	inf	1889	0
43	1.471	1902	80.81	0.000	0	inf	1902	0
44	1.278	1912	93.51	0.000	0	inf	1912	0
45	1.402	1927	85.89	0.000	0	inf	1927	0
46	1.411	1955	86.60	0.000	0	inf	1955	0
47	1.381	1966	88.98	0.000	0	inf	1966	0
48	1.295	2014	97.23	0.000	0	inf	2014	0
49	1.281	2047	99.87	0.000	0	inf	2047	0
50	1.445	2075	89.76	0.000	0	inf	2075	0
51	1.493	2086	87.30	0.000	0	inf	2086	0
52	1.530	2119	86.58	0.000	0	inf	2119	0
53	1.407	2138	94.97	0.000	0	inf	2138	0
54	1.507	2156	89.41	0.000	0	inf	2156	0
55	1.496	2181	91.11	0.000	0	inf	2181	0
56	1.367	2203	100.75	0.000	0	inf	2203	0
57	1.477	2231	94.40	0.000	0	inf	2231	0
58	1.165	2258	121.10	0.000	0	inf	2258	0
59	1.673	2282	85.26	0.000	0	inf	2282	0
60	1.328	2313	108.86	0.000	0	inf	2313	0
61	1.397	2358	105.46	0.000	0	inf	2358	0
62	1.606	2404	93.54	0.000	0	inf	2404	0
63	1.466	2466	105.13	0.000	0	inf	2466	0
64	1.549	2527	101.98	0.000	0	inf	2527	0
65	1.898	2622	86.33	0.000	0	inf	2622	0
66	1.665	2701	101.37	0.000	0	inf	2701	0
67	2.087	2805	84.01	0.000	0	inf	2805	0
68	1.976	2925	92.52	0.000	0	inf	2925	0
69	1.963	3101	98.72	0.000	0	inf	3101	0
70	2.154	3355	97.33	0.000	0	inf	3355	0
71	2.436	3698	94.90	0.000	0	inf	3698	0
72	2.418	4012	103.69	0.000	0	inf	4012	0
73	2.978	4523	94.92	0.000	0	inf	4523	0
74	3.122	5105	102.20	0.000	0	inf	5105	0
75	3.595	5950	103.43	0.000	0	inf	5950	0
76	4.016	6968	108.45	0.000	0	inf	6968	0
77	4.841	8260	106.65	0.000	0	inf	8260	0
78	5.357	9778	114.09	0.000	0	inf	9778	0
79	5.703	11615	127.28	0.000	0	inf	11615	0
80	6.751	13613	126.04	0.000	0	inf	13613	0
81	7.494	15985	133.32	0.000	0	inf	15985	0
82	7.601	18357	150.95	0.000	0	inf	18357	0
83	8.386	20923	155.93	0.000	0	inf	20923	0
84	8.807	23555	167.17	0.000	0	inf	23555	0
85	9.702	26219	168.91	0.000	0	inf	26219	0
86	10.545	28953	171.60	0.000	0	inf	28953	0
87	11.276	31850	176.54	0.000	0	inf	31850	0
88	11.659	34934	187.27	0.000	0	inf	34934	0
89	12.514	37944	189.51	0.000	0	inf	37944	0
90	13.575	41124	189.33	0.000	0	inf	41124	0
91	14.428	43630	188.99	0.000	0	inf	43630	0
92	15.420	46681	189.21	0.000	0	inf	46681	0
93	15.858	49567	195.36	0.000	0	inf	49567	0
94	16.837	52659	195.47	0.000	0	inf	52659	0
95	17.456	55682	199.36	0.000	0	inf	55682	0
96	18.371	58555	199.21	0.000	0	inf	58555	0
97	19.060	61128	200.44	0.000	0	inf	61128	0
98	19.640	63934	203.46	0.000	0	inf	63934	0
99	20.538	67271	204.71	0.000	0	inf	67271	0
100	20.687	68063	205.63	0.000	0	inf	68063	0
101	21.088	69728	206.66	0.000	0	inf	69728	0
102	20.605	69575	211.04	0.000	0	inf	69575	0
103	21.910	71840	204.92	0.000	0	inf	71840	0
104	22.562	73578	203.82	0.000	0	inf	73578	0
105	22.793	75953	208.27	0.000	0	inf	75953	0
106	22.974	77654	211.25	0.000	0	inf	77654	0
107	24.029	79960	207.97	0.000	0	inf	79960	0
108	24.328	82422	211.75	0.000	0	inf	82422	0
109	24.962	84920	212.62	0.000	0	inf	84920	0
110	26.274	87511	208.17	0.000	0	inf	87511	0
111	27.187	91411	210.15	0.000	0	inf	91411	0
112	27.081	91691	211.62	0.000	0	inf	91691	0
113	27.952	94843	212.07	0.000	0	inf	94843	0
114	28.539	96969	212.36	0.000	0	inf	96969	0
115	29.085	99776	214.41	0.000	0	inf	99776	0
116	29.647	102838	216.80	0.000	0	inf	102838	0
117	30.069	104464	217.13	0.000	0	inf	104464	0
118	30.199	105263	217.85	0.000	0	inf	105263	0
119	30.717	107799	219.34	0.000	0	inf	107799	0
120	30.884	108676	219.93	0.000	0	inf	108676	0
121	31.739	111415	219.39	0.000	0	inf	111415	0
122	32.055	113735	221.76	0.000	0	inf	113735	0
123	32.399	114635	221.14	0.000	0	inf	114635	0
124	32.119	115444	224.64	0.000	0	inf	115444	0
125	33.063	117900	222.87	0.000	0	inf	117900	0
126	33.221	118736	223.38	0.000	0	inf	118736	0
127	33.947	119980	220.90	0.000	0	inf	119980	0
128	33.900	121842	224.64	0.000	0	inf	121842	0
129	34.124	124458	227.95	0.000	0	inf	124458	0
130	34.929	125764	225.04	0.000	0	inf	125764	0
131	35.571	126994	223.13	0.000	0	inf	126994	0
132	35.866	129324	225.36	0.000	0	inf	129324	0
133	36.384	131236	225.43	0.000	0	inf	131236	0
134	37.507	133141	221.86	0.000	0	inf	133141	0
135	37.070	132330	223.11	0.000	0	inf	132330	0
136	37.187	133644	224.62	0.000	0	inf	133644	0
137	37.506	136522	227.50	0.000	0	inf	136522	0
138	38.527	139016	225.52	0.000	0	inf	139016	0
139	38.866	140789	226.40	0.000	0	inf	140789	0
140	39.780	142283	223.55	0.000	0	inf	142283	0
141	39.292	144795	230.32	0.000	0	inf	144795	0
142	39.324	145916	231.91	0.000	0	inf	145916	0
143	40.333	148584	230.25	0.000	0	inf	148584	0
144	40.719	150972	231.73	0.000	0	inf	150972	0
145	39.997	148868	232.62	0.000	0	inf	148868	0
146	40.450	149287	230.67	0.000	0	inf	149287	0
147	40.396	150330	232.59	0.000	0	inf	150330	0
148	41.934	151916	226.42	0.000	0	inf	151916	0
149	43.261	153407	221.63	0.000	0	inf	153407	0
150	43.812	155556	221.91	0.000	0	inf	155556	0
151	44.141	157514	223.02	0.000	0	inf	157514	0
152	44.351	158442	223.28	0.000	0	inf	158442	0
153	44.837	160144	223.23	0.000	0	inf	160144	0
154	45.332	161457	222.60	0.000	0	inf	161457	0
155	45.340	163370	225.20	0.000	0	inf	163370	0
156	45.451	164417	226.09	0.000	0	inf	164417	0
157	46.062	167094	226.72	0.000	0	inf	167094	0
158	46.391	169686	228.61	0.000	0	inf	169686	0
159	47.491	171478	225.67	0.000	0	inf	171478	0
160	47.654	172841	226.69	0.000	0	inf	172841	0
161	46.686	167560	224.32	0.000	0	inf	167560	0
162	45.440	167659	230.60	0.000	0	inf	167659	0
163	51.695	167876	202.97	0.000	0	inf	167876	0
164	47.111	168195	223.14	0.000	0	inf	168195	0
165	46.180	169058	228.80	0.000	0	inf	169058	0
166	46.848	171122	228.30	0.000	0	inf	171122	0
167	46.834	173271	231.23	0.000	0	inf	173271	0
168	45.405	173062	238.22	0.000	0	inf	173062	0
169	46.544	175051	235.06	0.000	0	inf	175051	0
170	48.073	177609	230.91	0.000	0	inf	177609	0
171	47.862	179552	234.47	0.000	0	inf	179552	0
172	48.270	181052	234.43	0.000	0	inf	181052	0
173	48.786	182869	234.28	0.000	0	inf	182869	0
174	48.367	185648	239.90	0.000	0	inf	185648	0
175	46.636	187887	251.80	0.000	0	inf	187887	0
176	46.306	188825	254.86	0.000	0	inf	188825	0
177	48.098	190155	247.09	0.000	0	inf	190155	0
178	46.646	188182	252.14	0.000	0	inf	188182	0
179	46.457	188713	253.88	0.000	0	inf	188713	0
180	46.681	189093	253.17	0.000	0	inf	189093	0
181	46.832	190103	253.70	0.000	0	inf	190103	0
182	46.668	191623	256.63	0.000	0	inf	191623	0
