1	875.16	573.15	4823.25	600.36	-nan	-nan	inf	inf	48771.41	252.54	786.43	175.20
2	1386.01	716.93	1082.70	471.71	0.00	-nan	inf	6098.70	901.77	467.74	31735.25	222.54
3	1450.30	715.95	1656.16	505.11	0.00	-nan	inf	7233.55	972.33	495.66	33574.29	231.66
4	1310.83	734.96	1259.02	478.95	0.00	-nan	inf	6210.50	1015.38	538.49	14203.51	226.70
5	1342.66	724.46	963.32	439.04	0.00	-nan	inf	4553.74	818.08	462.07	31027.51	208.60
6	1261.44	726.35	942.82	431.36	0.00	-nan	inf	4824.50	885.29	423.28	29698.88	209.92
7	1423.60	715.41	1268.41	484.13	0.00	-nan	inf	5573.01	1019.78	415.43	48224.73	217.56
8	1346.26	748.34	1178.23	564.65	0.00	-nan	inf	4438.82	916.15	437.18	75263.36	222.78
9	1292.08	737.73	938.32	429.47	0.00	-nan	inf	3749.30	816.78	415.79	74872.82	210.73
10	1313.98	742.24	988.12	471.52	0.00	-nan	inf	3625.42	849.12	504.07	31365.72	217.79
11	1131.60	643.75	849.51	528.36	0.00	-nan	inf	3396.71	707.55	354.64	7095.58	182.90
12	1144.08	695.73	727.43	423.12	0.00	-nan	inf	2830.59	734.73	476.65	39135.13	198.76
13	1187.12	689.73	755.54	427.71	0.00	-nan	inf	2698.88	806.42	449.89	15030.95	195.23
14	1281.37	704.59	1003.79	437.10	0.00	-nan	inf	3547.22	783.01	443.46	15685.53	211.56
15	1116.83	661.74	649.56	402.62	0.00	-nan	inf	2283.77	677.82	471.55	17273.03	191.56
16	1138.97	705.87	732.17	421.35	0.00	-nan	inf	2721.47	725.07	509.66	69982.57	197.05
17	1089.06	661.56	729.84	665.92	0.00	-nan	inf	2567.72	711.51	433.72	32772.61	194.29
18	1169.57	692.81	808.58	439.92	0.00	-nan	inf	2689.56	786.91	471.42	50220.75	201.38
19	1115.54	657.89	660.29	404.46	0.00	-nan	inf	2301.45	647.82	452.48	32639.00	188.80
20	1091.67	650.86	663.59	421.73	0.00	-nan	inf	2141.17	679.38	465.79	28839.56	195.79
21	1062.22	653.21	636.98	423.85	0.00	-nan	inf	2188.13	644.96	422.23	31253.44	189.11
22	1088.06	642.88	679.95	635.98	0.00	-nan	inf	2261.34	679.37	418.94	47156.91	189.53
23	1239.49	724.23	1074.45	453.45	0.00	-nan	inf	3591.88	861.20	458.37	17371.09	212.84
24	1068.20	633.60	599.08	405.25	0.00	-nan	inf	1947.34	628.58	409.06	30006.13	182.03
25	1086.88	635.11	813.21	582.89	0.00	-nan	inf	2560.48	705.11	397.28	37022.38	194.24
26	1082.02	678.83	773.37	470.42	0.00	-nan	inf	2279.40	721.29	457.92	29555.79	200.26
27	1056.03	650.73	640.07	446.26	0.00	-nan	inf	2151.29	634.50	404.64	35453.68	184.86
28	1114.87	705.62	702.84	430.31	0.00	-nan	inf	2346.63	631.80	426.74	29001.97	189.71
29	1216.24	684.75	799.76	594.91	0.00	-nan	inf	2359.63	730.53	458.01	13208.34	198.77
30	1077.55	628.18	610.46	422.47	0.00	-nan	inf	1709.51	637.38	439.22	29748.45	191.56
31	1174.14	662.53	623.38	405.32	0.00	-nan	inf	1776.72	626.26	403.68	30380.90	184.81
32	1046.68	639.08	549.14	437.16	0.00	-nan	inf	1570.51	622.69	429.56	20998.35	185.15
