278	63045	10896	1145
279	63038	10898	1149
280	63028	10900	1153
281	63021	10901	1157
282	63029	10900	1161
283	63075	10892	1165
284	63023	10902	1169
285	63029	10901	1173
286	63005	10905	1177
287	63088	10891	1181
288	63017	10903	1185
289	63021	10902	1189
290	63090	10891	1193
291	63024	10902	1197
292	63815	10900	1215
293	63816	10900	1220
294	63817	10900	1224
295	63808	10902	1228
296	63804	10903	1232
297	63785	10906	1236
298	63922	10883	1241
299	63787	10906	1245
300	63810	10902	1249
