112	1.076	810	47.03	0.000	0	inf	810	0
113	1.168	816	43.68	0.000	0	inf	816	0
114	1.203	835	43.37	0.000	0	inf	835	0
115	1.294	841	40.63	0.000	0	inf	841	0
116	1.266	833	41.12	0.000	0	inf	833	0
117	1.284	861	41.91	0.000	0	inf	861	0
118	1.391	868	39.01	0.000	0	inf	868	0
119	1.392	872	39.17	0.000	0	inf	872	0
120	1.315	886	42.10	0.000	0	inf	886	0
121	1.273	888	43.60	0.000	0	inf	888	0
122	1.297	910	43.85	0.000	0	inf	910	0
123	1.362	950	43.61	0.000	0	inf	950	0
124	1.377	937	42.52	0.000	0	inf	937	0
125	1.414	945	41.78	0.000	0	inf	945	0
126	1.436	968	42.13	0.000	0	inf	968	0
127	1.439	994	43.18	0.000	0	inf	994	0
128	1.399	994	44.39	0.000	0	inf	994	0
129	1.525	990	40.58	0.000	0	inf	990	0
130	1.438	1009	43.87	0.000	0	inf	1009	0
131	1.361	1031	47.35	0.000	0	inf	1031	0
132	1.563	1016	40.63	0.000	0	inf	1016	0
133	1.427	1052	46.08	0.000	0	inf	1052	0
134	1.518	1068	43.96	0.000	0	inf	1068	0
135	1.582	1076	42.50	0.000	0	inf	1076	0
136	1.493	1084	45.38	0.000	0	inf	1084	0
137	1.496	1090	45.53	0.000	0	inf	1090	0
138	1.589	1116	43.89	0.000	0	inf	1116	0
139	1.552	1139	45.86	0.000	0	inf	1139	0
140	1.594	1133	44.43	0.000	0	inf	1133	0
141	1.371	1160	52.89	0.000	0	inf	1160	0
142	1.595	1161	45.49	0.000	0	inf	1161	0
143	1.586	1156	45.55	0.000	0	inf	1156	0
144	1.627	1174	45.10	0.000	0	inf	1174	0
145	1.615	1203	46.57	0.000	0	inf	1203	0
146	1.676	1216	45.35	0.000	0	inf	1216	0
147	1.792	1212	42.27	0.000	0	inf	1212	0
148	1.502	1235	51.41	0.000	0	inf	1235	0
149	1.715	1257	45.81	0.000	0	inf	1257	0
150	1.725	1266	45.88	0.000	0	inf	1266	0
151	1.784	1297	45.45	0.000	0	inf	1297	0
152	1.756	1306	46.49	0.000	0	inf	1306	0
153	1.894	1340	44.21	0.000	0	inf	1340	0
154	1.739	1331	47.84	0.000	0	inf	1331	0
155	1.760	1344	47.73	0.000	0	inf	1344	0
156	1.828	1369	46.80	0.000	0	inf	1369	0
157	1.787	1394	48.75	0.000	0	inf	1394	0
158	1.939	1407	45.36	0.000	0	inf	1407	0
159	1.967	1445	45.92	0.000	0	inf	1445	0
160	1.982	1474	46.48	0.000	0	inf	1474	0
161	1.977	1490	47.10	0.000	0	inf	1490	0
162	1.975	1503	47.56	0.000	0	inf	1503	0
163	2.026	1499	46.25	0.000	0	inf	1499	0
164	2.104	1504	44.68	0.000	0	inf	1504	0
165	2.088	1515	45.35	0.000	0	inf	1515	0
166	2.175	1536	44.14	0.000	0	inf	1536	0
167	2.102	1541	45.82	0.000	0	inf	1541	0
168	2.083	1537	46.12	0.000	0	inf	1537	0
169	2.165	1561	45.07	0.000	0	inf	1561	0
170	2.067	1590	48.07	0.000	0	inf	1590	0
171	2.195	1600	45.56	0.000	0	inf	1600	0
172	2.258	1614	44.68	0.000	0	inf	1614	0
173	2.248	1640	45.59	0.000	0	inf	1640	0
174	2.252	1646	45.69	0.000	0	inf	1646	0
175	2.307	1653	44.78	0.000	0	inf	1653	0
176	2.213	1679	47.42	0.000	0	inf	1679	0
177	2.202	1686	47.85	0.000	0	inf	1686	0
178	2.305	1702	46.16	0.000	0	inf	1702	0
179	2.142	1709	49.86	0.000	0	inf	1709	0
180	2.428	1738	44.73	0.000	0	inf	1738	0
181	2.429	1777	45.73	0.000	0	inf	1777	0
182	2.477	1773	44.75	0.000	0	inf	1773	0
183	2.291	1760	48.02	0.000	0	inf	1760	0
184	2.439	1803	46.21	0.000	0	inf	1803	0
185	2.386	1805	47.28	0.000	0	inf	1805	0
186	2.459	1799	45.72	0.000	0	inf	1799	0
187	2.359	1827	48.41	0.000	0	inf	1827	0
