1	2936166400	2690699131	223855453	0	21611816	0
2	2936791040	611677262	2161516235	0	163597543	0
3	2936791040	4181549	2932599199	0	10292	0
4	2936801280	126755150	1576690623	0	1233355507	0
5	2936791040	21188870	2913689853	0	1912317	0
6	2946150400	103365964	1578922308	0	1263862128	0
7	2946795520	137231838	1604448531	0	1205115151	0
8	2947665920	91962632	1613033792	0	1242669496	0
9	2948014080	78609413	1613169990	0	1256234677	0
10	2947799040	203385083	1556876504	0	1187537453	0
11	2947747840	72049540	1625306080	0	1250392220	0
12	2948966400	73861582	1604974053	0	1270130765	0
13	2949376000	116330803	1606818633	0	1226226564	0
14	2949888000	97609666	1566859047	0	1285419287	0
15	2951761920	125694296	1604651836	0	1221415788	0
16	2954598400	83394616	1613192114	0	1258011670	0
17	2954762240	65030188	1630826857	0	1258905195	0
18	2954782720	60711606	1633501946	0	1260569168	0
19	2953420800	100932741	1566595148	0	1285892911	0
20	2954618880	92565789	1590244842	0	1271808249	0
21	2964541440	93409887	1614718087	0	1256413466	0
22	2964910080	69727773	1619453766	0	1275728541	0
23	2950133760	80190821	1598568725	0	1271374214	0
24	2950359040	63465061	1625093571	0	1261800408	0
25	2950359040	66891558	1627614628	0	1255852854	0
26	2950778880	157318718	1602256676	0	1191203486	0
27	2952130560	75781755	1557062531	0	1319286274	0
28	2953553920	68637969	1581773740	0	1303142211	0
29	2954936320	74126490	1574788412	0	1306021418	0
30	2954321920	72274626	1620768621	0	1261278673	0
31	2954987520	67455971	1579742891	0	1307788658	0
32	2954997760	77009763	1629715070	0	1248272927	0
33	2954629120	70553781	1585489032	0	1298586307	0
34	2956144640	74053511	1611615565	0	1270475564	0
35	2964797440	101151084	1546555328	0	1317091028	0
36	2966261760	78222843	1583613005	0	1304425912	0
37	2967070720	119146705	1620785569	0	1227138446	0
38	2968514560	75117959	1585799973	0	1307596628	0
39	2969221120	73387433	1613013048	0	1282820639	0
40	2970327040	74813388	1587232294	0	1308281358	0
41	2981621760	107489364	1562579507	0	1311552889	0
42	2980280320	68914349	1640503140	0	1270862831	0
43	2981089280	64785474	1628018057	0	1288285749	0
44	2982010880	66082279	1632684033	0	1283244568	0
45	2982195200	78939589	1613291488	0	1289964123	0
46	2982543360	72650567	1621166615	0	1288726178	0
47	2982912000	68466081	1639424899	0	1275021020	0
48	2983362560	60838578	1639692923	0	1282831059	0
49	2984099840	76899096	1624754847	0	1282445897	0
50	2987601920	72002981	1625708835	0	1289890104	0
51	2988718080	65343863	1626419080	0	1296955137	0
52	2989946880	65711822	1639869514	0	1284365544	0
53	2991841280	68486261	1615837418	0	1307517601	0
54	2993070080	63775995	1639733380	0	1289560705	0
55	2999449600	80407974	1594206301	0	1324835325	0
56	3032729600	109620462	1627659962	0	1295449176	0
57	3038146560	67270914	1664815538	0	1306060108	0
58	3038382080	58799905	1678632681	0	1300949494	0
59	3038289920	56631255	1680161374	0	1301497291	0
60	3061135360	89364220	1630364615	0	1341406525	0
61	3062179840	66474529	1654368848	0	1341336463	0
62	3061954560	63802820	1682944558	0	1315207182	0
63	3063347200	67383448	1652317317	0	1343646435	0
64	3065067520	77962445	1677851224	0	1309253851	0
65	3065415680	66109706	1692587589	0	1306718385	0
66	3066746880	71651332	1648657610	0	1346437938	0
67	3068610560	63328283	1689934096	0	1315348181	0
68	3069194240	83022604	1619261044	0	1366910592	0
69	3081154560	77235664	1690716939	0	1313201957	0
70	3087001600	74739483	1696447832	0	1315814285	0
71	3087288320	56287421	1712204241	0	1318796658	0
72	3087452160	57876409	1713755644	0	1315820107	0
73	3087390720	56833760	1713743999	0	1316812961	0
74	3093135360	82431520	1687511063	0	1323192777	0
75	3096125440	78999222	1631739325	0	1385386893	0
76	3096371200	57958662	1714016011	0	1324396527	0
77	3096985600	70041414	1671653475	0	1355290711	0
78	3097016320	69689667	1718979822	0	1308346831	0
79	3097036800	66253577	1720433999	0	1310349224	0
80	3143669760	103216499	1715999186	0	1324454075	0
81	3223091200	139945225	1741234363	0	1341911612	0
82	3205775360	85255145	1747989016	0	1372531199	0
83	3211192320	76463895	1786990434	0	1347737991	0
84	3211581440	59312274	1799473263	0	1352795903	0
85	3214970880	60153559	1801062499	0	1353754822	0
86	3215022080	56664024	1810462375	0	1347895681	0
87	3229009920	76983766	1803144877	0	1348881277	0
88	3232798720	82599046	1762091289	0	1388108385	0
89	3233239040	63083854	1812949525	0	1357205661	0
90	3233730560	67004019	1815951875	0	1350774666	0
91	3243909120	82206006	1768604924	0	1393098190	0
92	3244154880	56632884	1826550948	0	1360971048	0
93	3243929600	66716768	1798933787	0	1378279045	0
94	3276861440	98080737	1804532324	0	1374248379	0
95	3266375680	134353258	1765024380	0	1366998042	0
96	3267010560	63084367	1835000028	0	1368926165	0
97	3267420160	79264426	1834420184	0	1353735550	0
98	3269150720	65181092	1812479928	0	1391489700	0
99	3269416960	57563500	1837923037	0	1373930423	0
100	3270533120	70446746	1829513776	0	1370572598	0
