1	0	0	0	647	647
2	0	0	647	148	795
3	0	0	795	1	796
4	0	0	796	33	829
5	0	0	829	6	835
6	0	0	835	27	862
7	0	0	862	35	897
8	0	0	897	25	922
9	0	0	922	21	943
10	0	0	943	51	994
11	0	0	994	20	1014
12	0	0	1014	20	1034
13	0	0	1034	30	1064
14	0	0	1064	26	1090
15	0	0	1090	33	1123
16	0	0	1123	23	1146
17	0	0	1146	18	1164
18	0	0	1164	17	1181
19	0	0	1181	27	1208
20	0	0	1208	25	1233
21	0	0	1233	25	1258
22	0	0	1258	19	1277
23	0	0	1277	22	1299
24	0	0	1299	18	1317
25	0	0	1317	19	1336
26	0	0	1336	40	1376
27	0	0	1376	21	1397
28	0	0	1397	19	1416
29	0	0	1416	20	1436
30	0	0	1436	20	1456
31	0	0	1456	19	1475
32	0	0	1475	21	1496
33	0	0	1496	20	1516
34	0	0	1516	20	1536
35	0	0	1536	27	1563
36	0	0	1563	21	1584
37	0	0	1584	31	1615
38	0	0	1615	21	1636
39	0	0	1636	20	1656
40	0	0	1656	21	1677
41	0	0	1677	28	1705
42	0	0	1705	19	1724
43	0	0	1724	18	1742
44	0	0	1742	18	1760
45	0	0	1760	22	1782
46	0	0	1782	20	1802
47	0	0	1802	19	1821
48	0	0	1821	17	1838
49	0	0	1838	21	1859
50	0	0	1859	20	1879
51	0	0	1879	18	1897
52	0	0	1897	18	1915
53	0	0	1915	19	1934
54	0	0	1934	18	1952
55	0	0	1952	22	1974
56	0	0	1974	29	2003
57	0	0	2003	19	2022
58	0	0	2022	17	2039
59	0	0	2039	16	2055
60	0	0	2055	24	2079
61	0	0	2079	19	2098
62	0	0	2098	18	2116
63	0	0	2116	19	2135
64	0	0	2135	21	2156
65	0	0	2156	19	2175
66	0	0	2175	20	2195
67	0	0	2195	18	2213
68	0	0	2213	23	2236
69	0	0	2236	21	2257
70	0	0	2257	21	2278
71	0	0	2278	16	2294
72	0	0	2294	17	2311
73	0	0	2311	16	2327
74	0	0	2327	22	2349
75	0	0	2349	22	2371
76	0	0	2371	17	2388
77	0	0	2388	20	2408
78	0	0	2408	19	2427
79	0	0	2427	19	2446
80	0	0	2446	27	2473
81	0	0	2473	36	2509
82	0	0	2509	23	2532
83	0	0	2532	21	2553
84	0	0	2553	17	2570
85	0	0	2570	17	2587
86	0	0	2587	16	2603
87	0	0	2603	21	2624
88	0	0	2624	23	2647
89	0	0	2647	18	2665
90	0	0	2665	19	2684
91	0	0	2684	23	2707
92	0	0	2707	16	2723
93	0	0	2723	19	2742
94	0	0	2742	26	2768
95	0	0	2768	35	2803
96	0	0	2803	18	2821
97	0	0	2821	22	2843
98	0	0	2843	18	2861
99	0	0	2861	17	2878
100	0	0	2878	20	2898
