30	4.466	3.056	4.492	3.820	2.780	5.696	0.000	6.977	0.119	12.630
31	4.478	3.046	4.464	3.725	2.875	6.080	0.000	7.083	0.099	12.911
32	4.461	2.906	4.561	3.847	2.758	5.818	0.000	6.796	0.119	12.615
33	4.461	3.070	4.555	4.141	2.759	6.040	0.000	7.354	0.110	13.368
34	4.485	3.050	4.583	3.946	2.835	5.998	0.000	6.942	0.101	12.969
35	4.471	3.234	4.792	4.383	3.089	6.873	0.000	7.585	0.150	14.242
36	4.488	3.137	4.671	4.261	2.933	6.145	0.000	6.961	0.115	13.214
37	4.467	3.225	4.895	4.570	3.056	6.401	0.000	7.148	0.162	13.679
38	4.473	3.142	4.747	4.361	3.067	6.334	0.000	7.381	0.118	13.707
39	4.482	3.264	4.856	4.361	2.799	6.248	0.000	7.231	0.114	13.677
40	4.504	3.044	4.642	4.203	2.988	6.326	0.000	7.418	0.121	13.628
41	4.504	3.200	4.939	4.585	3.143	6.682	0.000	7.519	0.160	14.325
42	4.505	3.167	4.842	4.693	2.766	6.263	0.000	7.134	0.096	13.774
43	4.519	3.164	4.803	4.396	2.846	6.260	0.000	7.097	0.106	13.562
44	4.524	3.287	4.955	4.663	2.842	6.335	0.000	7.011	0.106	13.767
45	4.525	3.123	4.767	4.513	2.893	6.456	0.000	7.588	0.128	14.030
46	4.493	3.336	4.942	4.798	2.949	6.543	0.000	7.407	0.122	14.377
47	4.538	3.286	4.952	5.113	2.889	6.451	0.000	7.529	0.105	14.525
48	4.501	3.153	4.816	4.961	3.101	6.373	0.000	7.155	0.095	14.148
49	4.496	3.197	4.874	4.835	3.003	6.419	0.000	7.298	0.119	13.997
50	4.552	3.131	4.928	5.139	3.068	6.511	0.000	7.389	0.117	14.268
51	4.507	3.141	4.755	4.957	2.875	6.335	0.000	7.361	0.111	14.151
52	4.511	3.114	4.757	5.103	2.975	6.274	0.000	6.982	0.105	13.897
53	4.527	3.233	4.904	4.857	2.916	6.570	0.000	7.427	0.104	14.213
54	4.527	3.235	5.013	5.427	2.871	6.490	0.000	7.309	0.105	14.378
55	4.492	3.333	5.078	5.793	3.127	6.926	0.000	7.563	0.122	14.966
56	4.571	3.362	5.172	5.798	3.020	6.691	0.000	7.587	0.174	15.119
57	4.610	3.203	4.912	5.482	3.003	6.654	0.000	7.324	0.103	14.577
58	4.582	3.265	5.049	5.783	3.076	6.743	0.000	7.439	0.100	15.008
59	4.594	3.138	4.869	5.524	3.059	6.473	0.000	7.009	0.097	14.558
60	4.636	3.272	4.976	5.443	3.224	6.908	0.000	7.443	0.136	14.853
61	4.628	3.394	5.042	5.937	2.909	6.840	0.000	7.932	0.111	15.713
62	4.590	3.295	5.044	5.644	3.160	6.720	0.000	7.402	0.111	14.798
63	4.615	3.301	4.992	5.730	3.074	6.915	0.000	7.246	0.114	14.905
64	4.624	3.492	5.322	6.448	3.071	6.916	0.000	7.575	0.113	15.575
65	4.633	3.360	4.789	5.908	3.051	6.711	0.000	7.609	0.104	15.035
66	4.626	3.305	5.232	6.290	3.141	7.157	0.000	7.658	0.120	15.630
67	4.655	2.980	4.919	5.903	3.119	6.650	0.000	7.454	0.101	14.888
68	4.627	3.459	5.205	6.225	3.347	7.393	0.000	7.921	0.115	15.938
69	4.609	3.412	5.122	6.212	3.095	6.999	0.000	7.581	0.115	15.551
70	4.674	3.428	5.363	6.676	3.115	7.080	0.000	7.844	0.111	16.022
71	4.645	3.446	5.211	6.818	3.331	6.912	0.000	7.467	0.091	15.985
72	4.630	3.438	5.262	6.711	2.778	6.971	0.000	7.814	0.094	15.903
73	4.685	3.484	5.049	6.840	3.285	7.004	0.000	7.679	0.095	16.401
74	4.657	3.472	5.257	6.870	3.102	7.367	0.000	7.417	0.124	16.259
75	4.672	3.418	5.167	6.787	3.093	7.597	0.000	8.151	0.120	16.552
76	4.640	3.386	5.092	6.600	2.980	7.022	0.000	8.032	0.081	16.061
77	4.650	3.471	5.219	7.245	3.187	7.450	0.000	8.202	0.114	16.839
78	4.672	3.646	5.355	7.570	3.269	7.158	0.000	7.545	0.106	16.545
79	4.611	3.479	5.397	7.668	3.042	7.177	0.000	7.725	0.111	16.614
80	4.767	3.502	5.329	7.195	2.946	7.144	0.000	7.933	0.162	16.949
81	4.896	3.523	5.542	7.501	3.038	7.273	0.000	8.223	0.190	17.275
82	4.842	3.701	5.750	8.182	3.505	7.920	0.000	7.953	0.136	17.464
83	4.846	3.396	5.363	7.293	3.298	7.338	0.000	7.880	0.123	17.209
84	4.855	3.615	5.486	7.976	3.302	7.556	0.000	8.213	0.104	17.437
85	4.828	3.607	5.395	8.172	3.016	7.520	0.000	7.800	0.089	17.438
86	4.841	3.709	5.790	8.267	2.689	7.695	0.000	8.050	0.092	17.943
87	4.873	3.709	5.555	8.009	3.400	7.628	0.000	8.142	0.116	17.545
88	4.864	3.573	5.564	8.304	3.289	7.981	0.000	8.622	0.131	18.253
89	4.858	3.716	5.835	8.382	3.190	7.878	0.000	8.039	0.101	17.689
90	4.838	3.703	5.854	8.764	3.306	7.898	0.000	8.364	0.114	18.512
91	4.882	3.790	5.707	8.179	3.556	7.974	0.000	8.685	0.121	18.326
92	4.878	3.770	5.905	9.212	3.334	7.901	0.000	8.047	0.095	18.684
93	4.904	3.868	5.892	8.952	3.419	8.083	0.000	8.177	0.098	18.439
94	4.915	3.844	5.865	8.951	3.191	8.002	0.000	8.307	0.149	18.953
95	4.925	3.914	6.234	9.674	3.793	8.503	0.000	9.027	0.197	19.871
96	4.920	3.710	5.868	9.666	3.366	7.950	0.000	8.684	0.104	19.495
97	4.886	3.846	5.938	9.446	3.374	7.974	0.000	8.720	0.133	19.339
98	4.892	3.690	5.509	9.311	3.175	8.061	0.000	8.420	0.103	19.163
99	4.909	3.770	5.864	9.520	2.947	7.827	0.000	8.439	0.094	19.057
100	4.928	3.729	5.725	9.686	3.548	7.868	0.000	8.668	0.121	19.468
