1	0	0	0	151
2	0	0	0	15
3	0	0	0	163
4	0	0	0	735
5	0	0	0	164
6	0	0	0	765
7	0	0	0	794
8	0	0	0	814
9	0	0	0	844
10	0	0	0	905
11	0	0	0	892
12	0	0	0	914
13	0	0	0	923
14	0	0	0	1008
15	0	0	0	958
16	0	0	0	974
17	0	0	0	999
18	0	0	0	1037
19	0	0	0	1034
20	0	0	0	1040
21	0	0	0	1071
22	0	0	0	1082
23	0	0	0	1095
24	0	0	0	1114
25	0	0	0	1134
26	0	0	0	1156
27	0	0	0	1176
28	0	0	0	1190
29	0	0	0	1233
30	0	0	0	1236
31	0	0	0	1260
32	0	0	0	1281
33	0	0	0	1288
34	0	0	0	1312
35	0	0	0	1388
36	0	0	0	1344
37	0	0	0	1468
38	0	0	0	1412
39	0	0	0	1434
40	0	0	0	1443
41	0	0	0	1515
42	0	0	0	1537
43	0	0	0	1560
44	0	0	0	1575
45	0	0	0	1615
46	0	0	0	1673
47	0	0	0	1667
48	0	0	0	1689
49	0	0	0	1698
50	0	0	0	1725
51	0	0	0	1748
52	0	0	0	1806
53	0	0	0	1813
54	0	0	0	1868
55	0	0	0	1930
56	0	0	0	1938
57	0	0	0	1995
58	0	0	0	2018
59	0	0	0	2048
60	0	0	0	2051
61	0	0	0	2108
62	0	0	0	2124
63	0	0	0	2177
64	0	0	0	2233
65	0	0	0	2278
66	0	0	0	2306
67	0	0	0	2347
68	0	0	0	2371
69	0	0	0	2443
70	0	0	0	2486
71	0	0	0	2538
72	0	0	0	2578
73	0	0	0	2639
74	0	0	0	2640
75	0	0	0	2668
76	0	0	0	2709
77	0	0	0	2771
78	0	0	0	2819
79	0	0	0	2881
80	0	0	0	2896
81	0	0	0	2967
82	0	0	0	2992
83	0	0	0	3066
84	0	0	0	3151
85	0	0	0	3185
86	0	0	0	3236
87	0	0	0	3296
88	0	0	0	3324
89	0	0	0	3375
90	0	0	0	3425
91	0	0	0	3460
92	0	0	0	3545
93	0	0	0	3619
94	0	0	0	3658
95	0	0	0	3837
96	0	0	0	3765
97	0	0	0	3834
98	0	0	0	3898
99	0	0	0	3964
100	0	0	0	4007
