1	663.09	436.10	1396.79	491.95	0.00	-nan	inf	107100.65	834.61	192.64	835.09	158.88
2	1182.26	790.26	40019.75	929.09	0.00	-nan	inf	1268452.08	18104.35	123.02	3999.13	119.38
3	1247.04	820.65	19969.50	482.87	0.00	-nan	inf	274852.03	599473.93	142.70	464853.48	134.21
4	1041.29	673.79	1159.54	480.21	0.00	-nan	inf	10546.95	903.79	419.27	15530.83	253.54
5	1249.52	828.01	21470.35	643.37	0.00	-nan	inf	258657.39	375736.81	139.61	85691.54	131.83
6	1044.04	674.08	1085.89	497.87	0.00	-nan	inf	8310.64	806.72	423.78	21713.38	246.87
7	1022.20	654.29	1052.86	493.24	0.00	-nan	inf	9578.60	854.13	416.99	15650.68	247.41
8	1041.19	648.65	1061.72	480.20	0.00	-nan	inf	8020.64	891.73	419.15	23300.12	249.18
9	1028.74	668.94	1037.09	477.87	0.00	-nan	inf	7498.01	932.90	427.70	24876.74	246.42
10	919.34	613.41	901.73	441.98	0.00	-nan	inf	6397.11	663.46	375.39	11187.72	218.95
11	1033.11	669.17	975.35	469.22	0.00	-nan	inf	6322.65	911.35	429.62	25329.70	246.52
12	1019.83	655.76	994.59	503.93	0.00	-nan	inf	6229.78	861.68	418.92	25059.96	241.46
13	978.58	633.37	917.08	479.92	0.00	-nan	inf	5927.13	798.44	410.94	16362.68	240.35
14	971.52	643.14	931.97	479.73	0.00	-nan	inf	5686.19	789.94	392.29	19191.03	224.67
15	990.35	644.05	907.12	465.99	0.00	-nan	inf	5572.88	796.35	403.02	16180.41	237.83
16	1014.63	655.31	937.58	484.34	0.00	-nan	inf	5735.79	856.42	398.82	21129.34	234.76
17	995.82	643.19	865.77	460.61	0.00	-nan	inf	5004.13	850.26	425.16	27293.41	235.17
18	952.31	643.75	830.76	451.94	0.00	-nan	inf	4485.43	829.91	406.97	26481.04	227.38
19	969.83	631.67	892.20	469.34	0.00	-nan	inf	5068.88	771.52	395.08	17951.00	225.15
20	956.42	629.91	857.89	458.49	0.00	-nan	inf	4749.32	799.76	404.21	19887.38	228.74
21	931.87	631.17	811.18	449.65	0.00	-nan	inf	4407.61	767.03	391.21	20897.54	224.26
22	975.35	638.58	836.27	466.10	0.00	-nan	inf	4406.31	794.93	418.85	26514.49	230.20
23	955.27	635.06	807.48	464.01	0.00	-nan	inf	4227.22	796.90	398.03	21563.43	227.31
24	972.84	631.12	807.72	463.89	0.00	-nan	inf	4108.25	803.84	411.03	28086.82	226.46
25	981.81	647.63	839.63	448.20	0.00	-nan	inf	4122.79	785.89	405.98	24940.67	231.14
26	938.68	609.51	791.25	460.11	0.00	-nan	inf	3966.95	678.27	379.89	13345.10	217.45
27	981.15	643.70	860.20	467.89	0.00	-nan	inf	4286.78	764.62	403.63	23425.51	223.31
