1	243698	227240	16305	153	0	1433	0
2	46624	13626	32998	0	0	2737	0
3	46690	131	43823	2736	0	1	0
4	244024	105101	138068	855	0	96501	0
5	46776	439	43600	2737	0	31	0
6	244409	105303	136127	2979	0	98696	0
7	246962	105654	135862	5446	0	95239	0
8	244901	102912	135376	6613	0	97060	0
9	244876	102848	135013	7015	0	98017	0
10	251565	114578	129881	7106	0	98462	0
11	244916	101816	133690	9410	0	97351	0
12	244781	103424	132613	8744	0	98892	0
13	245000	103547	131848	9605	0	95729	0
14	251676	113641	127680	10355	0	107060	0
15	245064	103671	130179	11214	0	95617	0
16	245111	103083	129856	12172	0	98003	0
17	245329	101665	130261	13403	0	98026	0
18	245346	101528	130262	13556	0	98154	0
19	245299	107208	127794	10297	0	100403	0
20	245374	105271	128107	11996	0	99365	0
21	246503	104211	128552	13740	0	97999	0
22	246471	103511	128934	14026	0	99429	0
23	245281	104091	127727	13463	0	99256	0
24	245659	102165	127887	15607	0	98746	0
25	245407	101657	127987	15763	0	97795	0
26	253848	112622	126168	15058	0	94057	0
27	245931	108258	125698	11975	0	103910	0
28	245499	105629	125342	14528	0	101986	0
29	246211	107047	124095	15069	0	102683	0
30	245733	102661	124521	18551	0	98426	0
31	245701	106003	123889	15809	0	102241	0
32	245740	101771	124329	19640	0	97354	0
33	245672	105441	123738	16493	0	101538	0
34	246074	103716	123674	18684	0	99426	0
35	253357	116678	120417	16262	0	109992	0
36	246699	106773	123378	16548	0	102198	0
37	250103	107106	122680	20317	0	98618	0
38	247191	107006	122980	17205	0	102641	0
39	246942	104457	123172	19313	0	100230	0
40	247001	106733	122562	17706	0	102645	0
41	248082	109863	121136	17083	0	102988	0
42	248281	103374	123342	21565	0	99603	0
43	248106	104142	123024	20940	0	100693	0
44	247964	103725	122736	21503	0	100279	0
45	248601	105950	122030	20621	0	101503	0
46	250310	107272	120116	22922	0	103512	0
47	250713	105951	121966	22796	0	101961	0
48	248279	103398	122126	22755	0	100434	0
49	248353	104860	121545	21948	0	100567	0
50	248752	105022	121355	22375	0	101207	0
51	248742	105020	121376	22346	0	101625	0
52	248876	103975	121384	23517	0	100646	0
53	248938	106090	120676	22172	0	102592	0
54	249150	104234	120966	23950	0	101080	0
55	249680	108539	120440	20701	0	104228	0
56	252924	109094	120326	23504	0	102113	0
57	252886	105741	122402	24743	0	102407	0
58	252851	104472	122783	25596	0	101763	0
59	252909	104480	122771	25658	0	101945	0
60	254766	110444	122174	22148	0	105105	0
61	255259	108788	123466	23005	0	105348	0
62	254986	106198	123720	25068	0	103131	0
63	254989	108722	123269	22998	0	105301	0
64	255200	106737	123427	25036	0	102511	0
65	255679	106013	123464	26202	0	102713	0
66	256288	110434	122961	22893	0	106213	0
67	255476	106053	123321	26102	0	102988	0
68	255506	112095	122481	20930	0	107578	0
69	256608	107169	123614	25825	0	103111	0
70	257137	107096	124128	25913	0	103325	0
71	257006	105596	124678	26732	0	103170	0
72	257001	105508	124659	26834	0	102889	0
73	257206	105743	124644	26819	0	103247	0
74	257561	108377	124004	25180	0	103870	0
75	257624	113111	123577	20936	0	108981	0
76	257601	106034	124818	26749	0	103429	0
77	258339	110368	124081	23890	0	106925	0
78	257994	106047	124693	27254	0	102543	0
79	257880	105753	124732	27395	0	102583	0
80	261938	110173	124729	27036	0	103661	0
81	268943	114666	127971	26306	0	105172	0
82	267456	112311	131206	23939	0	107638	0
83	267890	109468	131800	26622	0	105562	0
84	267881	108373	132058	27450	0	105813	0
85	268068	108354	131987	27727	0	105693	0
86	268284	107801	132250	28233	0	105300	0
87	269807	109996	132082	27729	0	105697	0
88	271991	115446	130194	26351	0	111034	0
89	269739	108964	132788	27987	0	106322	0
90	270009	108932	132786	28291	0	105806	0
91	270518	113465	131929	25124	0	109117	0
92	270644	108585	133002	29057	0	106249	0
93	270624	110873	132692	27059	0	107832	0
94	273340	113154	132636	27550	0	107389	0
95	274575	117588	132190	24797	0	108720	0
96	272629	109701	133729	29199	0	106888	0
97	272536	109661	133673	29202	0	105595	0
98	272714	111701	133378	27635	0	108748	0
99	272734	109601	133715	29418	0	107173	0
100	272632	110249	133530	28853	0	106860	0
